Review_Text,Review_Text_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
"Orico. Barang sudah sampai, packing rapihh, gede ternyata barangnyaa, bisa dibuat tempat harddisk sama hp sekaligus",orico barang packing rapihh gede barangnyaa harddisk hp,2019-10-02,5,Lazada,Positive,Bentuk,No,Elektronik,No
Lima Bintang. Good quality barangnya,bintang good quality barang,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
Bagus. recomended,bagus recomended,2019-10-02,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"Recommended. Pesan Orico yang biru karena stoknya kosong diganti yang ini. Mantap banget barangnya,",recommended pesan orico biru stok kosong ganti bagus banget barang,2019-10-02,5,Lazada,Positive,Rasa,No,Elektronik,No
"Mantap jiwa bos saya suka dengan barangnya, respon cepat pokonya good, saya pesan hari jumat malam hari minggu siang sudah datang , biasanya hari libur gak dtg ini datang , mantap jiwa sukses slalu gan, pokonya gak bli dri sisni nyesel",bagus jiwa bos suka barang respon cepat poko good pesan jumat malam siang libur dtg bagus jiwa sukses slalu gan poko bli dri sisni nyesel,18 Jan 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Terima kasih... barang tiba sesuai jadwal dgn package yg baik... laptopnya juga ok, kokoh dan lumayan cepat untuk digunakan anak sekolah.",terima kasih barang sesuai jadwal package laptop ok kokoh lumayan cepat anak sekolah,22 Sep 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"sesuai harga... sejauh ini tidak ada masalah. ada beberapa kali lag, bisa dimaklumi mengingat spec yg tidak terlalu tinggi. untuk anak sekolah cukup recommended.",sesuai harga lag maklum spec tinggi anak sekolah recommended,11 Nov 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"laptop nya sudah ditrima, ada bonus tasnya lgi, keren mantap smoga laptopnya juga awet dan tdk bermaslah",laptop ditrima bonus tas lgi bagus bagus smoga laptop awet mas,11 Nov 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"Alhamdulillah brg sdh sampai ... kiriman cepat dan rapi, barangnya bagus dan ORI, windows jg ORI ... saya senang sekali, trimakasih ...",alhamdulillah brg kirim cepat rapi barang bagus ori windows ori senang trimakasih,19 Jul 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
good job mantul 👍smoga tidak ada kendala yg aneh aneh,good job mantul smoga kendala aneh aneh,09 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Pengiriman dan Kondisi Barang. Kecepatan pengiriman bagus. Sementara ini kondisi produk ok. Semoga tetap terjaga dan dapat dipakai tanpa masalah.,kirim kondisi barang cepat kirim bagus kondisi produk ok moga jaga pakai,16 Mei 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
hai seller knpa laptop saya seperti itu speaker nya pecah suaranya terus lemot lagi saya beli cash loh tolong di bnatu dong penyelesaiannya,seller knpa laptop speaker pecah suara lot beli cash loh tolong bnatu selesai,11 Nov 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
produk yang diterima semuanya berfungsi baik. sesuai gambar...maju terus Lazada dan PesanComp Store.,produk terima fungsi sesuai gambar maju lazada pesancomp store,13 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"pengiriman tergolong cepat.. pesan kamis malam, sabtu siang sampai... respon penjual juga bagus & sopan, mudah2an tidak ada kendala..",kirim golong cepat pesan kamis malam sabtu siang respon jual bagus sopan mudah2an kendala,08 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang diterima. dengan baik kemasan jg rapi thx lazada,barang terima kemas rapi terima kasih lazada,19 Jan 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Terima kasih barang sampai dalam kondisi baik,terima kasih barang kondisi,19 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang mendarat dengan selamat , tpi pengiriman cukup lama kedaerah saya yg pelosok",barang darat selamat kirim daerah pelosok,26 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"respon cepat, pesan senin selasa datang, barang oke sesuai pesanan",respon cepat pesan senin selasa barang oke sesuai pesan,24 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang bagus,barang bagus,14 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barang okey bagus , pengiriman sangat puas karna besok nya labgsung sampai, terima kasihhh!!!",barang okey bagus kirim puas besok labgsung terima kasihhh,28 Agu 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Saya jarang kasih ulasan,dg alasan byknya item dan toko yg saya beli di lazada.tp untuk 1 toko ini saya harus kasih bintang 5.terharu sm kurir lazada yg ttp mengantarkan paketan meski tengah malam.padahal bisa di kirim esok hari.trimakasih juga buat seller yg sgt fast respon.barang sdh sy terima dlm keadaan baik,komplit.belum di coba tp semoga awet.sukses terus ya .trims",jarang kasih ulas alas byknya item toko beli lazada toko kasih bintang haru sm kurir lazada ttp antar paket tengah malam kirim esok trimakasih seller sgt fast respon barang sy terima dlm komplit coba moga awet sukses trims,26 Apr 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Kek laptopnya suka ngeleg padahal masih baru,kek laptop suka ngeleg,01 Okt 2018,3,Lazada,Neutral,Lainnya,No,Elektronik,No
brang sesui deskipsi.oiginal.packing rapi,brang sesui deskipsi oiginal packing rapi,03 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Trimakasih untuk lazada snagat bagus dan dibtingkatkan,trimakasih lazada snagat bagus dibtingkatkan,26 Agu 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Alhamdulillah paket sudah sampai dlm 2 hari,kondisi barang bagus sesuai dengan pic,pacing rapi aman..👍",alhamdulillah paket dlm kondisi barang bagus sesuai pic pacing rapi aman,31 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
pengiriman cepat bgt y...laptop oke,kirim cepat banget laptop oke,29 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang sampai termasuk kategori cepat. namun windowsnya masih trial,barang kategori cepat windowsnya trial,11 Nov 2018,3,Lazada,Neutral,Bentuk,No,Elektronik,No
"Terima kasih, barang sudah saya terima dengan baik, sudah di cek dan di test, packing bagus, pengiriman cepat, terima kasih atas pelayanannya yang baik dan bagus, pertahankan terus...",terima kasih barang terima cek test packing bagus kirim cepat terima kasih layan bagus tahan,09 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Laptop sdh saya terima. Pengemasan bagus n aman. Laptop berfungsi dgn baik. Desain bagus(slim design), tinggal pakai krn sdh termasuk Windows. Puas dgn harga n spek nya. Thanks Pesancomp!",laptop terima emas bagus aman laptop fungsi desain bagus slim design tinggal pakai windows puas harga spek terima kasih pesancomp,09 Feb 2018,5,Lazada,Positive,Harga,No,Elektronik,No
"Lumayan. Puas, setelah 1 minggu pake lancar buat maen game kesukaan, cuma batrenya agak boros, mungkin karena prosesornya 15 watt, tp gpp yg penting lancar maen game",lumayan puas pake lancar maen game suka batrenya boros prosesor watt gpp lancar maen game,27 Apr 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barang Sampai sesuai perkiraan. Terima kasih Lazada barang sudah sampai sesuai pesanan. Kondisi baik, paking rapi, barang bagus sesuai dengan harga .....",barang sesuai kira terima kasih lazada barang sesuai pesan kondisi paking rapi barang bagus sesuai harga,15 Jul 2018,5,Lazada,Positive,Harga,No,Elektronik,No
So far so good..... Puas.....,so far so good puas,14 Jan 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"pengiriman cepat, cuma windows 10 nya trial 1 bulan ya ?",kirim cepat windows trial,27 Agu 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
"packing rapih, barang nya cepet bngt sampai nya",packing rapih barang cepet bngt,24 Agu 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Bagus laptopnya. pengemasannya rapih. semoga awet,bagus laptop emas rapih moga awet,01 Nov 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Pengiriman cepat sehari sampe, original",kirim cepat hari sampe original,03 Feb 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
Unit ok dan sesuai speknya.,unit ok sesuai speknya,08 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"seller yg luar biasa, respon yang sangat baik dan semoga dapat dipertahankan dan semakin baik.",seller respon moga tahan,14 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Mantap benar sesuai dengan deskripsi singkat barang,bagus sesuai deskripsi singkat barang,03 Nov 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
barang sesuai mantap jaya semoga awet,barang sesuai bagus jaya moga awet,19 Okt 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
makasih bos barang sudah sampai.... baru sempat nulis,terima kasih bos barang nulis,25 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"MUTU LENOVO. Siapa yang tidak kenal merk lenovo, kualitas nggak di ragukan dan lancar",mutu lenovo kenal merk lenovo kualitas ragu lancar,19 Feb 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
Thank u yah.. Packingnya rapi..,thank yah packingnya rapi,28 Jan 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang bagus.... kualitas baik👍,barang bagus kualitas,22 Okt 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
Sesuai spec dan cepat pengirimannya,sesuai spec cepat kirim,29 Agu 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"laptop. barang sedang dicoba, semoga tidak ada kendala",laptop barang coba moga kendala,15 Feb 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"great. fast shipping, great product",great fast shipping great product,26 Apr 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Sdh diterima no lecet. packing rapih bagus recomended seller,terima no lecet packing rapih bagus recomended seller,22 Feb 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Respon seller jos pengiriman cepat & produk tdk kecewa,respon seller bagus kirim cepat produk kecewa,20 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Product sesuai diskripsi pengiriman cpt, packing ok",product sesuai skripsi kirim cpt packing ok,18 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
top deh... pesen Jum'at mlem senin siang udh smpe..,top sen jum at mlem senin siang smpe,27 Apr 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
produk yang diterima sesuai.. proses pengiriman sangat cepat sekali..,produk terima sesuai proses kirim cepat,16 Apr 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Pengiriman cepat, kemasan rapi. Terimakasih",kirim cepat kemas rapi terimakasih,15 Mar 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
Barang bagus...sesuai dgn gambar. Pokoknya recomanded lah. Thanks lazada,barang bagus sesuai gambar pokok recomanded terima kasih lazada,12 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap,bagus,21 Apr 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
"Bagus, cocok dengan kebutuhan kami. Terima kasih!",bagus cocok butuh terima kasih,06 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang bagus dan sangat rekomendasi,barang bagus rekomendasi,31 Jul 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
mantap,bagus,27 Nov 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
good👍👍👍,good,25 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
baranga da samapai tidak ada masalah. thanks,baranga da samapai terima kasih,04 Apr 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Saya order di hari Kamis, hari Sabtu barang sudah diterima (pengiriman luar kota). Servis cepat dan memuaskan. Barang OK, sesuai deskripsi.",order kamis sabtu barang terima kirim kota servis cepat muas barang ok sesuai deskripsi,22 Mar 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Barang sdh diterima sesuai plan .. Mantap Jaya jossss . mksi,barang terima sesuai plan bagus jaya jossss mksi,07 Apr 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"Oke, sesuai pesanan, packing oke, dah dicoba lancar jaya, mantap deh semoga awet dan lancar terus",oke sesuai pesan packing oke dah coba lancar jaya bagus moga awet lancar,15 Apr 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"bagus,segelan,sesuai pesanan,kiriman cepet sampai.",bagus segel sesuai pesan kirim cepet,10 Mar 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Di order ya Gan/sist.. Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",order gan sist minat order pesan barang silah add whatsapp wa reseller toko terimah kasih,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Lima Bintang. Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",bintang minat order pesan barang silah add whatsapp wa reseller toko terimah kasih,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No
Cd Driver. Apa Ada bawaan CD driver ?,cd driver bawa cd driver,2019-10-02,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"mini peluit trendy, usb 4 GB sudah saya terima sesuai pesanan, terima kasih.",mini peluit trendy usb gb terima sesuai pesan terima kasih,07 Nov 2018,1,Lazada,Negative,Lainnya,No,Elektronik,No
Bagus laptopnya.. Mudah2an awet. Makasih lazada makasih laptopshop.👍👍,bagus laptop mudah2an awet terima kasih lazada terima kasih laptopshop,20 Sep 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Smart tv Toshiba. Tv nya bagus, warnanya tajam, suaranya ok ga cempreng. semoga awet terus. Recommended lah pokoknya 👍",smart tv toshiba tv bagus warna tajam suara ok cempreng moga awet recommended pokok,11 Mei 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Barang bagus dan kami terima dalam kondisi normal, tetApi setelah diinstalkab office 2010, laptopnya menjadi tidak berfungsi, makanya dikembalikan dengan harapan bisa di perbaiki..",barang bagus terima kondisi normal diinstalkab office laptop fungsi kembali harap baik,24 Okt 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
"Produk real pick, memuaskan..",produk real pick muas,16 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"unit diterima dgn cepat, dan baik tidak ada cacatnya. semua berfungsi dgn baik. client senang sekali. t",unit terima cepat cacat fungsi client senang,08 Feb 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"bagus, sesuai perkiraan. kalaupun ada sedikit yg kurang, maklum, namanya juga second. semoga awet",bagus sesuai kira maklum nama second moga awet,03 Sep 2019,4,Lazada,Positive,Bentuk,No,Elektronik,No
"wah deskripsi barang tidak sesuai, katanya kondisi 95% kalo ini mah barang 98% bagus nya, jangan ragu jangan bimbang, langsung pesan buat yg laen nya",deskripsi barang sesuai kondisi kalo barang bagus ragu bimbang pesan laen,14 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barang sudah diterima. Barang sudah diterima, tapi flashdisk otgnya g ada... packing rapi, pengiriman cepat... Semoga awet ya...",barang terima barang terima flashdisk otgnya packing rapi kirim cepat moga awet,27 Jun 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"mohon dibantu,saya panik setelah pakai 5 hari,muncul layar recovery tool. tapi sy gak punya cd driver. masalahnya ada data 5 GB didalam belum di back up. SOS minta bantuan seller Kotakom.",bantu panik pakai muncul layar recovery tool sy cd driver data gb dalam back up sos bantu seller kotakom,19 Agu 2018,1,Lazada,Negative,Bentuk,No,Elektronik,No
Mantullll juoosss,mantullll juoosss,15 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
BAGUS BANGET!!,bagus banget,29 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang sesuai deskripsi dan bonus flashdisk juga. sesuai deskripsi barang 95% mulus 5% nya yahh baret pada bagian belakang nya. perfomaya untuk windows 8 juga lumayan tapi untuk streaming youtube agak lemot dan msh rada patah2 buts its ok lah dengan harga segini. kuwalitas sesuai harga lah yah,barang sesuai deskripsi bonus flashdisk sesuai deskripsi barang mulus yahh baret perfomaya windows lumayan streaming youtube lot rada patah2 buts its ok harga gin kuwalitas sesuai harga yah,16 Nov 2018,3,Lazada,Neutral,Harga,No,Elektronik,No
"Barang bagus, packing luar dalam sangat rapi. Layar ok, touchscreen pun ok, tapi kemarin di buat cicilan, tampaknya gagal, padahal pada saat buat cicilan di lazada nya sudah OK, tapi ini di tagih full dri pihak CC nya.",barang bagus packing rapi layar ok touchscreen ok cicil gagal cicil lazada ok tagih full dri cc,06 Nov 2018,3,Lazada,Neutral,Bentuk,No,Elektronik,No
"Terima kasih, barang sdh sy terima dgn Baik Dan cepat... Fungsi2 normal semua. Sy akan pesan lg... 👍",terima kasih barang sy terima cepat fungsi2 normal sy pesan lg,23 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"laptop hp elitepad 900 g1 telah diterima tanpa cacat. meski tidak mulus banget, tapi berfungsi sangat sempurna. pengiriman sangat cepat. tidak sampai 3 hari udah sampai bandung. respon seller, seperti saya alami sejak pemesanan awal dua tahun yang lalu, kotakom sangat baik. bravo.",laptop hp elitepad g1 terima cacat mulus banget fungsi sempurna kirim cepat udah bandung respon seller alami mesan kotakom bravo,09 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"produk telah diterima, charger touchscreen berfungsi dengan baik. Kondisi sesuai dengan yang disebutkan. semoga awet. produk telah diterima, charger touchscreen berfungsi dengan baik. Kondisi sesuai dengan yang disebutkan. semoga awet",produk terima charger touchscreen fungsi kondisi sesuai moga awet produk terima charger touchscreen fungsi kondisi sesuai moga awet,28 Jan 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
ada plu dan minus. bila bonus sudah datang akan saya tambah bintangnya. tapi jika dalam satu minggu tidak datang2x saya kurangi bintangnya.,plu minus bonus bintang datang2x kurang bintang,22 Jun 2018,2,Lazada,Negative,Lainnya,No,Elektronik,No
"Produk second yg masih lumayan, tapi pengiriman barang nya melalui JnT sangat menjengkelkan, dua kali pengiriman masih tak sampai dan akhirnya terpaksa ambil sendiri.",produk second lumayan kirim barang jnt jengkel kirim paksa ambil,27 Mar 2019,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"manthaaaap! phisik barang dan sistem sepertinya ok semua..mulus & lancar, charger belum di tes krn saya belum ada waktu beli sambungannya.",manthaaaap phisik barang sistem ok mulus lancar charger tes waktu beli sambung,12 Apr 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
"Walau barang second, saat saya terima dan sudah coba beberapa kali kondisi baik, sedikit lecet tapi okelah namanya juga second, yg penting berfungsi baik...semoga awet, terimakasih lazada",barang second terima coba kondisi lecet oke nama second fungsi moga awet terimakasih lazada,12 Nov 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
Baranya bagus gan.biyar bintang yang bicara...,bara bagus gan biyar bintang bicara,28 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"barang sdh di terima, barang bagus, repon cepat. pengiriman cepat. thanks KOTAKOM dan Lazada",barang terima barang bagus repon cepat kirim cepat terima kasih kotakom lazada,08 Jan 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barangny bagus tanpa goresan. masih seperti baru. lengkap dengan usb OTG 8 GB.,barangny bagus gores lengkap usb otg gb,20 Sep 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"alhamdulillah bagus,kurang tuts 1 yg gak berfungsi",alhamdulillah bagus tuts fungsi,02 Apr 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Mantap banget...,bagus banget,05 Agu 2019,5,Lazada,Positive,Rasa,No,Elektronik,No
paket HP ELITEPAD .barang bagus.,paket hp elitepad barang bagus,05 Feb 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"produk baik, cepat bootingnya",produk cepat bootingnya,27 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barangnya telah tiba dlm kondisi baik.... terima kaaih,barang dlm kondisi terima kaaih,20 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Manual booknya tak ada. Product telah diterima tapi kok manual booknya tidak ada?,manual booknya product terima manual booknya,13 Feb 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
kenpa kalo di coba buat ngetik eror misalnya kalo tekan L langsung keluar,kenpa kalo coba ngetik eror kalo tekan,28 Agu 2018,2,Lazada,Negative,Lainnya,No,Elektronik,No
"Barang sesuai dengan ekspektasi, pengiriman tergolong cepat, respon cepat, kerenlah pokoknya",barang sesuai ekspektasi kirim golong cepat respon cepat keren pokok,03 Mar 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
sesuai deskripsi. barangnya bagus.. barang sampai lebih cepat dr ekspektasi. keren dah pokoknya.,sesuai deskripsi barang bagus barang cepat dr ekspektasi bagus dah pokok,06 Agu 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"biar second tapi kaya baru smuanya mulus, mkasih ya kotakom pokoknya mantep dech",biar second kaya smuanya mulus mkasih kotakom pokok mantep dech,24 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Sesuai dgn harga, mantap",sesuai harga bagus,13 Des 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
siip..!! Sesuai yg diharapkan. kasian kurirnya 2 Kali ke rumah.,siip sesuai harap kasi kurir rumah,12 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
Penjual cepat merespon dan mengirim barang. Barangnya jg bagus. Terima kasih.,jual cepat merespon kirim barang barang bagus terima kasih,21 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"fungsional, tapi karet penutup tab rapuh",fungsional karet tutup tab rapuh,18 Jun 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
Produk Berkualitas.,produk kualitas,24 Sep 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
"Alhamdulillaah Notebooknya udah sampe tanggal 10 Juli 2018, responnya cepat,Terimah Kasih Lazada...",alhamdulillaah notebooknya udah sampe tanggal juli responnya cepat terimah kasih lazada,08 Jul 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
"pengiriman cept bangt cuma 3 hari😍. so far ok bangt barang nya the best , cuma 3 hari pengiriman 😍",kirim cept bangt so far ok bangt barang best kirim,24 Jun 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
oke. oke banget...puaslah...,oke oke banget puas,30 Jun 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
smga awet. packing sdikit kcewa aja.. kualitas brng bagus😊 ..smoga awet,smga awet packing sdikit kcewa kualitas brng bagus smoga awet,28 Jul 2018,4,Lazada,Positive,Bentuk,No,Elektronik,No
"bagus. sesuAi deskripsi, semoga awet tahan lama",bagus sesuai deskripsi moga awet tahan,13 Jul 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
Ga ada OTG. Barangnya sudah diterima tgl 7 Juni kemarin. Tapi ga ada bonus OTG nya.,otg barang terima tgl juni bonus otg,29 Mei 2018,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"Very Good. Barang 3 hari sampai, notebook bagus, simple dan ringan sesuai ekspektasi, kemasan rapih, trmksh",very good barang notebook bagus simple ringan sesuai ekspektasi kemas rapih trmksh,21 Mei 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
ok bagus,ok bagus,12 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang oke,barang oke,21 Agu 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
overall paket mantap.. thanks gan..,overall paket bagus terima kasih gan,27 Jun 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
mantap deh pokoknya,bagus pokok,12 Jun 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
ajib. mantap,ajib bagus,03 Agu 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
memuaskan dan sesuai gambar. thanks gan,muas sesuai gambar terima kasih gan,09 Jul 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
mantab barang bagus,mantab barang bagus,27 Jun 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Not real picture, tulisannya (Usb 3.0) yang dateng 2.0",not real picture tulis usb dateng,19 Sep 2019,2,Lazada,Negative,Lainnya,No,Elektronik,No
barang sdah dtang...tp gimana cara penggunaan kabel OTG Connect,barang sdah dtang gimana guna kabel otg connect,05 Agu 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
Brang berfungsi dengan baik,brang fungsi,04 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Bagus ber fungsi dengan baik,bagus ber fungsi,13 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
barang bagus di coba juga oke flashdisnya masih baru dan ada bonusnya... good job kasih jrmpol bintang 5,barang bagus coba oke flashdisnya bonus good job kasih jrmpol bintang,05 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
"Barang sudah sampai ,terimakasih lazada",barang terimakasih lazada,15 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Mantul konek dgn baik sesui pic,mantul konek sesui pic,31 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
alhamdulillah flashdisk brfungsi jdi bisa di pake suami buat nyimpen data2 kerjaan,alhamdulillah flashdisk brfungsi jdi pake suami nyimpen data2 kerja,17 Jul 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
Lumayan,lumayan,24 Agu 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
Barang tidak sepenuhnya bisa. flashdisk bisa namun OTG tidak bisa,barang sepenuh flashdisk otg,28 Mei 2018,3,Lazada,Neutral,Lainnya,No,Elektronik,No
"barang udh nyampe, dapat warna biru, dicoba work, semoga awet... terima kasih lazada dan cmart computer",barang nyampe warna biru coba work moga awet terima kasih lazada cmart computer,29 Jan 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No
"BAGUSS!!. Barang nyampe , langsung saya pasang HDD nya ke casing , colokin ke laptop , langsung work :) sukses selalu :)",baguss barang nyampe pasang hdd casing colokin laptop work sukses,31 Jul 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
"Mantap. Barang sudah diterima, lebih cepat dari perkiraan....sudah di coba, hasilnya OK. Thanks Lazada, Seller & Kurir",bagus barang terima cepat kira coba hasil ok terima kasih lazada seller kurir,02 Mei 2018,5,Lazada,Positive,Rasa,No,Elektronik,No
barang oke. barang oke sesuai pesanan.. cuma kurir T*kinya kurang oke lewat masa estimasi.. dah gitu kalo gk di tnyain gak ada kabar kapan barang sampe.. padahal udah di cantumin nomor hp,barang oke barang oke sesuai pesan kurir kinya oke estimasi dah gitu kalo tnyain kabar barang sampe udah cantumin nomor hp,27 Jun 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No
"MANTAAAPPPP. Paket sudah mendarat dengan selamat sesuai estimasi pengiriman. Packing rapi, barang sesuai gambar, kurirnya ramah, dan yang pasti berfungsi dengan baik. Thx lazada n best seller..",mantaaapppp paket darat selamat sesuai estimasi kirim packing rapi barang sesuai gambar kurir ramah fungsi terima kasih lazada best seller,02 Agu 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No
kok ga bisa baca filenya? padahal baru 1 bulan😴,baca filenya,15 Jan 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No
mantaaap,mantaaap,11 Sep 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No
lama koneknya,koneknya,25 Mei 2018,1,Lazada,Negative,Lainnya,No,Elektronik,No
barang sesuai tp pengiriman agak lama,barang sesuai kirim,13 Mar 2019,4,Lazada,Positive,Lainnya,No,Elektronik,No
