Review_Text,Review_Text_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
sepadan dengan harga bagus packing pake buble mudah2an awet,padan harga bagus packing pakai buble mudah an awet,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
sippp aman sampai tujuan n sesuai pesanan thx,sippp aman tuju sesuai pesan kasih,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
produknya sesuai tapi pengirimannya tergolong lama padahal domisili bekasi kota statusnya pesen minggu diproses senin di aplikasi dikirim selasa tapi baru nyampe hari sabtu itupun setelah ditanya dulu ke cs csnya juga ga helpful sih responnya kayaknya gamau beli disini lg deh,produk sesuai kirim golong domisili bekas kota status sen proses senin aplikasi selasa sabtu itu cs csnya helpful responnya kayak gamau lg,unknown,3,Multi-platform,Neutral,Lainnya,No,Elektronik,No
mantap barangnya gan bonusnya juga oke puas,bagus gan bonus ok puas,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
barang sesuai pesanan meskipun lama nyampenya,sesuai pesan nyampenya,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
barang cakep ori pengirimannya aja lama,cakep original kirim aja,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
dinginnya agak kurang sih tp yaa lumayan lah,dingin yaa lumayan,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
pengiriman cepat barang sesuai deskripsi dapet bonus stand,kirim cepat sesuai dapet bonus stand,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
pengiriman cepat barang bagus,kirim cepat bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
puas puas puas puas puas puaspuas puas puas puas puas puaspuas puas puas puaspuas puas puas puas puas puas puas puaspuas puas puas puas puas puaspuas puas puas puas puas puas,puas puas puas puas puas puaspuas puas puas puas puas puaspuas puas puas puaspuas puas puas puas puas puas puas puaspuas puas puas puas puas puaspuas puas puas puas puas puas,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
kemasannya banyak lakbannya,kemas lakbannya,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
baru sya terima dri grab sameday tp d coba oleh istri sya blendernya tdk muter d pencet tombol low high puteran blendernya tdk berfungsi tlg pelapak segera respon komplain sya ini mksh brg blom dipakai apakah wkt sblm pengiriman tdk d test dulu y,sya dri grab sameday coba istri sya blender muter pencet tombol low high puter blender fungsi tlg lapak respons komplain sya makasih pakai wkt sblm kirim test,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
tv jd bening bgt channel di daerah depok dapat 40an channel tp untuk respon chat dan pengiriman perlu diperbaiki hari sampai untuk kelas official store seperti nya bisa ditingkatkan dan tdk bisa dilacak,tv jd bening banget channel daerah depok an channel respons chat kirim baik kelas official store tingkat lacak,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
yeyyyy barangnyaa udah sampeee dan lumayann cepet juga sampenyaaa thankyouuuuu,yeyyyy barangnyaa sampeee lumayann cepet sampenyaaa thankyouuuuu,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
bagus suaranya jernih enak buat telp,bagus suara jernih enak telp,unknown,5,Multi-platform,Positive,Bentuk,No,F&B,No
fitur terbaik muantab enakeun langsung di pake main ngga ada delay pokoknya,fitur baik muantab enakeun pakai main delay pokok,unknown,5,Multi-platform,Positive,Rasa,No,F&B,No
produk cepat sampai keterangannya warna gold tapi dikirimnya warna hitam keterangannya dapat temperaglass pas sampai tidak ada temperaglass tapi respon penjual cukup baik,cepat terang warna gold kirim warna hitam terang temperaglass pas temperaglass respons jual,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
baguuussss paling murah krna diskonnya besar pengiriman lumayan f,baguuussss murah diskon besar kirim lumayan,unknown,3,Multi-platform,Neutral,Harga,No,Lainnya,No
sudah dicoba tapi belum muncul channel sptinya karna antena saya belum support tapi buat wifi dan nonton youtube resolusi hd mantap,coba muncul channel sptinya antena support wifi nonton youtube resolusi hd bagus,unknown,5,Multi-platform,Positive,Rasa,No,Elektronik,No
awalnya sy kesal yg pertama gk hi dup strika nya minta pengembalhan dana dan sy kirim balik brgnya dan sy tunggu brg gantinya alhamdulilah brg nya bru nyampe dan sy test hidup thx ya kk atas respon nya sgt memuaskan,sy kesal hi dup strika pengembalhan dana sy brgnya sy tunggu ganti alhamdulilah bru sy test hidup kasih kk respons sgt puas,unknown,2,Multi-platform,Negative,Lainnya,No,Fashion,Yes
konek blutot dgn hp bisa keras tapi konek sama smart tv suara pelan,konek blutot hp keras konek smart tv suara pelan,unknown,2,Multi-platform,Negative,Rasa,No,Elektronik,No
unit dtg dengan cacat pintu pecah penyok belakang warna pintu atas bawah beda melakukan komplain ke cs minggu kemudian diganti baru thanks,unit dtg cacat pintu pecah penyok warna pintu beda komplain cs ganti kasih,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
barangnya sangat mantep original juga tapi sangat di sayangkan pengiriman agak lama,mantep original sayang kirim,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
terimakasih top markotop,terimakasih bagus markotop,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
barang original mudah di pasang suaranya kaya bioskop mantap dah enggk kecewa,original mudah pasang suara kaya bioskop bagus dah enggk kecewa,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang bagus namun seller susah untuk membalas cht kita nyampenya perlu waktu hari,bagus jual susah balas cht nyampenya waktu,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
semoga awet sampai cepat dengan selamat,moga awet cepat selamat,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
polytronnya sih bagus tapi di denpasar cuma bisa nangkap siaran tvri kecewa mau dijual lagi aja yg mau beli dm ya,polytronnya bagus denpasar nangkap siar tvri kecewa jual aja dm,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
barang display sepertinya sudah ada goresan2 dekat handelnya,display gores handelnya,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
halloooo ini molanya gaaktif gimana caranya yaaaa,halloooo mola gaaktif yaaaa,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
parah admin toko y pelayanan buruk ga punya jari buat respon pembeli salah kirim barang karena mis komunikasi admin blo n akhiry nambah uang buat kasih supir karena beda alamat,buruk admin layan buruk jari respons beli salah mis komunikasi admin blo akhiry nambah uang kasih supir beda alamat,unknown,2,Multi-platform,Negative,Bentuk,Yes,Perabotan,No
proses pengirimannya lama seminggu baru nyampek paket cm pake bubble wrap doank luarnya g ada packing kayu kyak di ulasan orang2 tp alhamdulillah brgnya baik2 aja udh di coba berfungsi semua mudah2an aja awet,proses kirim minggu nyampek cm pakai bubble wrap doank luar packing kayu kyak ulas alhamdulillah brgnya aja coba fungsi mudah an aja awet,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
mis komunikasi tp okelah,mis komunikasi ok,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
mutu terjamin sni bisa muat banyak barangnya original desainnya elegan hemat listrik pengiriman sangat lama 7hari baru sampai,mutu jamin sni muat original desain elegan hemat listrik kirim,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
pengemasan baik sudah dilapisi bubblewrap tapi box agak sedikit penyok walaupun box penyok isi di dalamnya tetap aman top,emas lapis bubblewrap box penyok box penyok isi dalam aman bagus,unknown,2,Multi-platform,Negative,Lainnya,Yes,Perabotan,No
alhamdulillah pesanan sudah sampai dan aman beli sebelum stok habis,alhamdulillah pesan aman stok habis,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
di cantumkan free ongkir ternyata masih di tagih ongkir,cantum free ongkos tagih ongkos,unknown,2,Multi-platform,Negative,Harga,No,Lainnya,No
barangnya ori cuman susah di lacaknya amp lama tolong di perbaiki,original cuman susah lacak amp tolong baik,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
barang sudah saya terima tanpa kurang apapun cuma yang saya sayangkan chatnya cm ada balasan dari system bukan admin peoses packing hr br di kirim terima kasih,apa sayang chatnya cm balas system admin peoses packing hr br kasih,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
barang bagus tapi pengirimanya lama banget,bagus pengirimanya banget,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
okeehhh d pack aman trims,okeehhh pack aman kasih,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
bisa muat banyak ada garansi resmi hemat listrik,muat garansi resmi hemat listrik,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
barang datang tapii yang beli di official harus sediabmenubggu kurirnya dari polytron sendiri sebanding lah sama barang yang pasti ori,tapi official sediabmenubggu kurir polytron banding original,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
mantap sekali pengirimannya cepar terimakasih banyakk,bagus kirim cepar terimakasih banyakk,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
bagus besar pelayananya pun bagus,bagus besar pelayananya bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Perabotan,No
pancinya bagus tpi kecil dan ada penyok dikit,panci bagus kecil penyok dikit,unknown,2,Multi-platform,Negative,Bentuk,Yes,Perabotan,No
kualitas barang nya lumayan bagus namun untuk pengantarannya harus di cepatin lagi,kualitas lumayan bagus antar cepatin,unknown,3,Multi-platform,Neutral,Bentuk,No,Fashion,No
sangat puass pengiriman cepat barang bagus dikemas dengan rapih pertahankan,puass kirim cepat bagus kemas rapih tahan,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
tp kalo ngg ada sarangannya gmn cara utk buat bandeng prestonya ya did,kalo ngg sarangan gimana bandeng presto did,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
bagus tapi agak lama nyampenya,bagus nyampenya,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
packing rapih amp barang sampai tujuan dengan aman penjualnya juga good response,packing rapih amp tuju aman jual good response,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
pengiriman lama info kurang update jelas chat lama di respons tolong lbh cepat respons nya,kirim chat respons tolong cepat respons,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
barang sudah drmh barang ok packing ok pengiriman ok kurir ok penjual ok mksh penjual mksh lazada,drmh ok packing ok kirim ok kurir ok jual ok makasih jual makasih,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
happy banget produk bagus mudah dipakai dpt cashback gratis ongkir pula thanks yaa,happy banget bagus mudah pakai cashback gratis ongkos kasih yaa,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
barang kualitas bagus tetapi proses sampai pengiriman kurang cepat,kualitas bagus proses kirim cepat,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
produk bagus order sabtu hari selasa sampe dua hari kerja mungkin krn deket awalnya ragu dikirim nya bakal lama krn pake kurir toko yg ga ada live tracking nya admin juga sama sekali ga bales chat di inbox tp kok ya chat diskusi dia mau jawab pas liat2 review ternyata bener rata2 ngeluhin admin nya di inget2 dulu jg pernah 2x beli di official store polytron berarti ini yg ke dan sampe sih barang nya ga ada yg penyok atau bermasalah buat yg dikirim nya lama mungkin krn jauh ya sabar,bagus sabtu selasa sampe deket ragu pakai kurir live tracking admin bales chat inbox chat diskusi pas liat review bener rata ngeluhin admin inget official store polytron sampe penyok masalah sabar,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
selalu memuaskan untuk setiap produk rexus,puas rexus,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
gk tau paket nya sdah sampai apa blom karena saya kirim ke kampung buat ibu saya karena gk punya hp karena rusak semga aja dah sampai karena sampi skarng blom ada panggilan dari ibu saya smga aja gk salah kirim expedisi nya karena yg terima nmanya bkan orang yang sya kenal,tau sdah kampung hp rusak semga aja dah sampi skarng panggil smga aja salah expedisi nmanya bkan sya kenal,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
baru pakai tidak sampai bulan rusak,pakai rusak,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
beli pertama rusak beli kedua juga rusak barang mudah sekali rusak tidak rekomen,rusak rusak mudah rusak rekomendasi,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
harga terjangkau kualitas standar ukuran standar pancinya bgus syang ad bgian yg penyok resiko belanja online,harga jangkau kualitas standar ukur standar panci bgus syang ad bgian penyok resiko belanja online,unknown,3,Multi-platform,Neutral,Harga,No,Fashion,No
mantap semoga awet,bagus moga awet,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
pokoknya selalu memuaskan beli di toko ini terima kasih seller,pokok puas kasih jual,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
pengirimannya terlalu lama untuk sekelas area jabodetabek bisa minggu untuk kualitas barang ok hanya kendala di pengiriman saja semoga kedepannya bisa lebih di support untuk kepuasan pelanggannya,kirim kelas area jabodetabek kualitas ok kendala kirim moga depan support puas langgan,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
barang ok pengiriman sangat lambat dari tangerang ke bandung butuh hari,ok kirim lambat tangerang bandung butuh,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
keren banget recomended murah tapi gak murahan senang belanjadi sini murah meriah,bagus banget recomended murah murah senang belanjadi murah riah,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
sedikit wrappingnya box penyok untungnya blendernya gk rusak,wrappingnya box penyok untung blender rusak,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
barang real pict dan sesuai hrga pokoknya muanntaapppppp,real pict sesuai hrga pokok muanntaapppppp,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
insyaallah awet deh tapi agak lama kirim nya,insyaallah awet,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
warna yang dikirim tidak sesuai,warna sesuai,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
walaupun harganya murah masih tetep ok build qualitynya masih kerasa plastik banget sih semoga awet ga gampang dobel klik,harga murah tetep ok build qualitynya rasa plastik banget moga awet gampang dobel klik,unknown,2,Multi-platform,Negative,Harga,No,F&B,No
pengiriman lama seminggu pas pesen minggu dikirim minggu jg,kirim minggu pas sen,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
alhamdulillah mantab udh 2x beli stb tipe ini,alhamdulillah mantab stb tipe,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
ga ada karet sheel nya jadinya bocor paket aman sih walaupun packing lapis bubble wrap tipis cuma yg bikin kecewa itu blender kecil buat bumbu ga ada sheel nya jd bocor pas diangkat,karet sheel bocor aman packing lapis bubble wrap tipis bikin kecewa blender kecil bumbu sheel jd bocor pas angkat,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
semua berfungsi dengan baik packaging juga mantap semua lengkappppppppp mantaap,fungsi kemas bagus lengkappppppppp mantaap,unknown,5,Multi-platform,Positive,Rasa,No,Elektronik,No
barangnya cepat pengirimannya penjual komunikatif bgt packingnya aman dan rapi trima kasih smoga jadi langganan,cepat kirim jual komunikatif banget packingnya aman rapi trima kasih smoga langgan,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
bagus dan murah,bagus murah,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
sesuai pesanan mantap seller,sesuai pesan bagus jual,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
barang kelihatannya oke sayangnya pas kebetulan aja dapet barangnya yg error,ok sayang pas aja dapet error,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
bagus responsif cepat dan kurir langsung telp,bagus responsif cepat kurir telp,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
cs nya payah,cs payah,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
terima kasih barang oke,kasih ok,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
open pre order pembuatan huruf timbul bahan akrilik stainless galvanis pembuatan neonbox billboard,open pre buat huruf timbul bahan akrilik stainless galvanis buat neonbox billboard,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang bagus sesuai pesanan buat referensi toko yg bagus mantappp,bagus sesuai pesan referensi bagus mantappp,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
untuk harga segitu udah bagus sih,harga segitu bagus,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
matap pengiriman cepat harga murah flashsale langsung update software terima kasih,matap kirim cepat harga murah flashsale software kasih,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
respon dan layanan penjual sangat buruk,respons layan jual buruk,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
bagus sich tp zhayanx tekony nggak isa bunyi tp ttp suka ko makasih lazada,bagus sich zhayanx tekony isa bunyi ttp suka ko kasih,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barangnya original gampang dipakai bahan kuat amp awet ada garasi resmi hemat listrik desainnya bagus amp simpel mutu terjamin sni penjualnya ramah banget proses pesanan cepat packaging aman packaging rapi respon penjualnya top,original gampang pakai bahan kuat amp awet garasi resmi hemat listrik desain bagus amp simpel mutu jamin sni jual ramah banget proses pesan cepat kemas aman kemas rapi respons jual bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barangnya sesuai namun pelayanan seller lambat dan pengiriman juga lama sekali melebihi waktu estimasi pengiriman untuk daerah jakarta timur mendapatkan channel,sesuai layan jual lambat kirim lebih waktu estimasi kirim daerah jakarta timur channel,unknown,2,Multi-platform,Negative,Lainnya,No,Perabotan,No
mic wireless bawaan kurang oke suaranya,mic wireless bawa ok suara,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
produk baik bagus pokonya mantap deh suara gede banget muda mudahan awet,bagus poko bagus suara gede banget muda mudah awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
dengan harga segitu mantul,harga segitu mantul,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
untuk harga dan penggunaan gamepad ini bener bener enak banget opsi terbaik kalau mau punya gamepad tapi gak punya budget yang cukup build qualitynya juga oke pemakaian sudah sekitar hampir bulan dan suka semoga awet,harga guna gamepad bener bener enak banget opsi baik gamepad budget build qualitynya ok pakai suka moga awet,unknown,3,Multi-platform,Neutral,Harga,No,F&B,No
mmmmmmaaaaaannnnnntttttuuuuuullllll udh dicobaaaaaaa,mmmmmmaaaaaannnnnntttttuuuuuullllll dicobaaaaaaa,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
fitur terbaik the best ini produk sepadan dengan harga ya suaranya mantaap bgt serasa nonton di bioskop hehe gk mengecewakan gambar jernih sayangnya cukup lama pengirimannya,fitur baik the bagus padan harga suara mantaap banget serasa nonton bioskop kecewa jernih sayang kirim,unknown,3,Multi-platform,Neutral,Harga,No,Elektronik,No
barangnya ok segel resi pengiriman tidak bisa dilacak lamanya hari dr waktu pembelian sampai terima barang,ok segel kirim lacak dr waktu beli,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
barang cepat sampai design lumayan mantap bagian karet bawah cukup mencengkram sehingga tdk licin cukup menambah performance mouse jadi lebih responsif tdk terlalu besar sehingga mudah di bawa kemana thx pelapak,cepat design lumayan bagus karet mencengkram licin tambah performance mouse responsif besar mudah bawa mana kasih lapak,unknown,3,Multi-platform,Neutral,Rasa,No,Elektronik,No
produk berfungsi dengan baik pengiriman nya jg cepat makasih seller,fungsi kirim cepat kasih jual,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
pesanan sdh sampai dg aman dan selamat sesuai deskripsi recommended,pesan aman selamat sesuai rekomendasi,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang sesuai dengan pesanan mantap,sesuai pesan bagus,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
kualitas bagus amp pelayanan cepat serta packing tambahan bagus,kualitas bagus amp layan cepat packing tambah bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
tempatnya pecah sayang bgt pas pengiriman apa tidak dicek dulu,tempat pecah sayang banget pas kirim cek,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
bagus banget kenceng cuman pengiriman agak lama karna pesennya hari minggu tapi kualitas debest,bagus banget kenceng cuman kirim sen kualitas debest,unknown,2,Multi-platform,Negative,Bentuk,No,Fashion,Yes
pengiriman cepat mantap speakernya makasih polytron,kirim cepat bagus speakernya kasih polytron,unknown,5,Multi-platform,Positive,Rasa,No,Elektronik,No
ternyata guede bgt blm dicoba semoga awet yaaa buat kasih org hihi thanks cosmos perbaiki aja pengemasan nya agak lama,guede banget coba moga awet yaaa kasih kasih cosmos baik aja emas,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
biar bintang yg bicara,biar bintang bicara,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
istimewa gan dan sesuai pesanan,istimewa gan sesuai pesan,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
chat dibalas oleh bot tidak bisa track pengiriman,chat balas bot track kirim,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
cuman packingannya kardus shopee sama kardus oxone gk di pres sekalian jdnya di dlm longgar lbh baik di pres aja kalau packing supaya ngk gerak kesana kemari,cuman packingannya kardus kardus oxone pres jdnya dlm longgar pres aja packing ngk gerak kesana kemari,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
sesuai pesanan ini pesanan ke3 setahun sekali refresh produknha soale buat masak sendiri,sesuai pesan pesan tahun refresh produknha soale masak,unknown,5,Multi-platform,Positive,Rasa,No,F&B,No
fitur terbaik baik cepat datangnya warna sesuai pilihan gratis ongkir juga,fitur baik cepat datang warna sesuai pilih gratis ongkos,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
hanya dapat program pake indoor,program pakai indoor,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
td malem paketnya dh sampe belum sempet dicoba pengemasannya jg rapi double buble luar dalam itu ada potongan item kecil gk tau buat apa tp patah sih gpp lah kynya gk d pake jg mudah2n berfungsi dg baik nnt mau d coba yaaa,td malem paket dh sampe sempet coba emas rapi double buble potong kecil tau patah gpp kynya pakai mudah fungsi nnt coba yaaa,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
barang yg dikirim ada masalah komplen lama ditanggapi sbg pembeli udh kecewa ditambah rugi waktu semoga kedepan dpt diperbaiki,komplen tanggap sbg beli kecewa tambah rugi waktu moga depan baik,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
stb hanya bisa buat nonton tv aja ygy tdk dilengkapi port wifi ga bisa nntin yutub tiktok etc,stb nonton tv aja ygy lengkap port wifi nntin yutub tiktok etc,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
produk oke tapi maaf pengiriman lamaaaa,ok maaf kirim lamaaaa,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
gue kasih foto ga sesuai sm produk kalo sampe di baned awas aja lu aja ga bales chat gue bisa nya ngebaned review gue,kasih sesuai kalo sampe baned awas aja aja bales chat ngebaned review,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
semoga awet pengiriman lama nyokap dah nungguin ga sampe sampe wkwkwk,moga awet kirim nyokap dah nungguin sampe sampe wkwkwk,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
sejauh ini produk nya bagus ya real pict fast charger juga cuman gak tau ya tahan berapa lama sudah di coba buat charge hp tapi beberapa kali hp panas waktu di charge kira2 kenapa yaa pagangan nya skrg sih karna ada kartu garansi nya gak tau deh ntar kepake atau gak thx,bagus real pict fast isi daya cuman tau tahan coba isi daya hp hp panas waktu isi daya yaa pagangan skrg kartu garansi tau ntar kepake kasih,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
cepet banget datangnya pesen tgl sept tgl jam pagi udah nyampai barang bagus,cepet banget datang sen tgl sept tgl pagi bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
respon penjual cepat kualitas produk baik pengiriman cepat thanks,respons jual cepat kualitas kirim cepat kasih,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
toko ga modal krdus beli sendiri bubble wrap jg admin begooo hahah ga becus,modal krdus bubble wrap admin begooo hahah becus,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
pelayanan cepat dan produk memuaskan pesan di pagi hari malam suda smpai proses pesanan cepat packaging rapi packaging aman,layan cepat puas pagi malam suda smpai proses pesan cepat kemas rapi kemas aman,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
resolusi gambar tajam packaging aman tolong di tingkatkan lagi pelayanan nya karena sedikit kecewa dengan status pengiriman yang lama,resolusi tajam kemas aman tolong tingkat layan kecewa kirim,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
mohon ditingkatkan lagi pelayanannya ya,tingkat layan,unknown,2,Multi-platform,Negative,Lainnya,No,Perabotan,No
awalnya saya kira udah bagus semua eh pas hari make microphone nya lepas sendiri mana gk bisa dimasukin lagi karena kabelnya ikut keluar terpaksa saya harus perbaiki sendiri namun tetap saja gk bisa dipasang lagi dan harus dilem padahal saya memakai dengan wajar saja kecewa sih,bagus eh pas make microphone lepas dimasukin kabel paksa baik pasang lem pakai wajar kecewa,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
seller merespon dengan cepat barang sdh dipakai berfungsi dgn baik cuma sayang kurirnya ngirim barang dilempar saran sebaiknya pembeli pesan bubble wrap supaya aman,jual merespon cepat pakai fungsi sayang kurir ngirim lempar saran beli bubble wrap aman,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
tidak ada pilihan kurir pengiriman lama dan tidak bisa di lacak jadi kalau butuh cepet jangan beli di toko ini barangnya original,pilih kurir kirim lacak butuh cepet original,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
stb nya dikemas rapi packaging nya aman dan juga pelayanannya cepat karena tokonya official polytron jadi tidak perlu meragukan orisinalitasnya masih ada segel di kardus polytron produknya bagus pemasangan mudah jikalau perlu untuk upgrade linknya sudah disediakan di deskripsi daerah tempat tinggal kami bisa dapat hingga channel tergantung pakai antenna indoor atau outdoor posisi antena saya masih indoor tertangkap channel minus mnc group semoga channel yang tidak tertangkap atau masih belum stabil kualitas sinyalnya bisa memperbaiki dan meningkatkan kualitas sinyalnya jadi pakai antenna indoor pun masih bisa tertangkap dengan lebih baik lagi,stb kemas rapi kemas aman layan cepat toko official polytron ragu orisinalitas segel kardus polytron produk bagus pasang mudah upgrade linknya sedia daerah tinggal channel gantung pakai antenna indoor outdoor posisi antena indoor tangkap channel minus mnc group moga channel tangkap stabil kualitas sinyal baik tingkat kualitas sinyal pakai antenna indoor tangkap,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
barang bagus dan ber kualitas packing raoi bouble,bagus ber kualitas packing raoi bouble,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
sesuai pesanan semoga awet dan beanfaat,sesuai pesan moga awet beanfaat,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
fitur terbaik bgs bgt sepadan dengan harga sepadan bgs lucu beda dgn yg lain,fitur baik bgs banget padan harga padan bgs lucu beda,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
barang pecah dus nya juga agak penyok minta biru dateng nya oren tapi alhamdulillah masih berfungsi dengan baik,pecah dus penyok biru dateng oren alhamdulillah fungsi,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
