Review_Text,Review_Text_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
Enak masakannya tapi nasinya dikit,enak masakan nasi dikit,2025-12-23T01:55:35.766Z,5,Google Maps,Positive,Rasa,No,F&B,No
Sepii...gak laku,sepi,2025-12-22T07:52:19.043Z,1,Google Maps,Negative,Lainnya,No,F&B,No
The restaurant serves nusantara food not just sundanese food. Some were tasty some were not. Ambience was marvellous. Good outing place for family.,restaurant serves nusantara not just sundanese some were tasty some were not ambience was marvellous good outing for family,2025-12-21T16:48:47.230Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Sangat enak makannannya dan ramah pelayanannya, senang bisa kesini",enak makannannya ramah layan senang kesini,2025-12-21T11:20:05.114Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Food was great Porsinya besar, rasanya nendang Free pakan ikan 3 pack buat bocil biar anteng kasih makan ikan Sayangnya nggak bisa nyobain main di playgroundnya karena hujan Disini udah gak terima cash, untung bawa kartu debit 🥲 Selain itu semuanya excellent sih",was great porsi nendang free pakan ikan pack bocil biar anteng kasih makan ikan sayang nyobain main playgroundnya hujan udah terima cash untung bawa kartu debit excellent,2025-12-21T09:03:06.688Z,4,Google Maps,Positive,Rasa,No,F&B,No
"Makanan enak, temparnya syahdu pas hujan2",makan enak temparnya syahdu pas hujan2,2025-12-21T07:00:14.628Z,5,Google Maps,Positive,Rasa,No,F&B,No
#karen sangat ramah,karen ramah,2025-12-21T05:05:06.019Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Have some experience, but staff handle properly. Mohon ditingkatkan untuk waktu penyajian",have some experience staff handle properly tingkat waktu saji,2025-12-20T10:05:44.990Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Amanaia Menteng menawarkan perpaduan suasana yang estetis dengan kenyamanan yang luar biasa. Saya sangat terkesan dengan keramahan pelayanannya serta fasilitasnya yang sangat lengkap, mereka bahkan menyediakan kursi roda bagi pengunjung yang membutuhkan, sebuah detail yang sangat inklusif. Makanannya pun lezat dan disajikan dengan apik. Lokasinya sebenarnya strategis, namun saran saya bagi pengunjung baru adalah untuk lebih teliti memperhatikan navigasi/papan jalan agar pintu masuknya tidak terlewat. Destinasi yang sangat recommended untuk acara keluarga maupun meeting/ hangout santai.",amanaia menteng tawar padu suasana estetis nyaman kes ramah layan fasilitas lengkap sedia kursi roda unjung butuh detail inklusif makan lezat saji apik lokasi strategis saran unjung teliti perhati navigasi papan jalan pintu masuk lewat destinasi recommended acara keluarga meeting hangout santai,2025-12-20T00:32:34.575Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Tempattnya bagus sekali, ga berasa lg di jakarta. Nyaman bgt.. Makanan enak saya suka udang telur asinnya dan tumis genjernya.. Es pisang ijomya jg enakk.. Hanya sup ikan guramenya kurang rasa kurang medok.",tempattnya bagus asa lg jakarta nyaman banget makan enak suka udang telur asin tumis genjer es pisang ijomya enakk sup ikan guramenya medok,2025-12-19T22:55:07.726Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Sejak ganti nama, bisa booking diawal. Kebetulan sedang mendung, suasananya adem. Nggak kebayang panasnya kalau cuaca Jakarta sedang normal. Pilihan menunya banyak banget. Paket yg ditawarkan worth the price, porsinya juga cukup besar. Suasananya berasa bukan sedang di Jakarta, tenang dng gemericik air dan cuitan burung. Layak untuk dicoba. Ada claimed “Gratis, Jika pesanan disajikan lebih dari 30 menit”",ganti nama booking awal mendung suasana adem bayang panas cuaca jakarta normal pilih menu banget paket tawar worth price porsi suasana asa jakarta tenang dng gemericik air cuit burung layak coba claimed gratis pesan saji,2025-12-19T07:27:43.262Z,5,Google Maps,Positive,Harga,No,F&B,No
"Menunya di dominasi seafood dan ikan, recommended kalo cari resto menu makanan Indonesia",menu dominasi seafood ikan recommended kalo cari resto menu makan indonesia,2025-12-18T16:22:33.112Z,4,Google Maps,Positive,Lainnya,No,F&B,No
"Suasana pedesaan, makanan enak dan sesuai dengan harganya",suasana desa makan enak sesuai harga,2025-12-18T05:30:04.873Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Dari segi makanan saya merasa lebih enak dari pada saya makan sebelumnya yang di daerah kuningan. Makanan cepat disajikan, pelayanan ramah, suasana menarik dan syahdu. Harga sesuai tempatlah yah.",segi makan enak makan daerah kuningan makan cepat saji layan ramah suasana tarik syahdu harga sesuai tempat yah,2025-12-17T22:07:29.735Z,5,Google Maps,Positive,Rasa,No,F&B,No
The atmosphere is beautiful. The food is nice- but a little pricy. The table condition could be better - we had a sticky low table at the outdoor patio.,atmosphere beautiful nice little pricy table condition could be better we had sticky low table at outdoor patio,2025-12-16T16:28:58.534Z,4,Google Maps,Positive,Lainnya,No,F&B,No
"Suasana nyaman dan bersih, pelayanan baik dan cepat, makanan enak cuma satenya agak dingin waktu disajikan",suasana nyaman bersih layan cepat makan enak sate dingin waktu saji,2025-12-16T09:44:44.782Z,4,Google Maps,Positive,Rasa,No,F&B,No
Restoran asri di tengah jakarta,restoran asri tengah jakarta,2025-12-16T07:20:55.134Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Makanan enak semua, khan Indonesia, pelayanan cepat ramah, suasana keren dan asik klo malam, harga lumayan pricy sesuai dengan rasa",makan enak khan indonesia layan cepat ramah suasana bagus asik klo malam harga lumayan pricy sesuai,2025-12-15T05:15:42.385Z,5,Google Maps,Positive,Rasa,No,F&B,No
Nice place to have a relaxing atmosphere with Indonesia feels of gastronomic experience.,nice to have relaxing atmosphere with indonesia feels of gastronomic experience,2025-12-13T12:23:47.140Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Beautiful restaurants with lots of private rooms. Bebek goreng was very good but otak2 was disappointing. Bunga telang drink was very refreshing. Overall, the meal was delicious. We got lucky that we found parking right away, probably only one spot left after ours.",beautiful restaurants with lots of private rooms bebek goreng was very good otak2 was disappointing bunga telang drink was very refreshing overall meal was delicious we got lucky that we found parking right away probably only one spot left after ours,2025-12-11T23:34:18.078Z,4,Google Maps,Positive,Lainnya,No,F&B,No
Makanan sih std,makan std,2025-12-10T04:45:58.521Z,4,Google Maps,Positive,Lainnya,No,F&B,No
Tempat yang nyaman buat menikmati makan bersama keluarga. Top! 👍,nyaman nikmat makan keluarga top,2025-12-09T20:48:29.765Z,5,Google Maps,Positive,Rasa,No,F&B,No
Keren bgt buat kumpul dgn keluarga,bagus banget kumpul keluarga,2025-12-09T13:17:02.528Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Tempat untuk bersantai dan bersantap masakan Indonesia di tengah Jakarta. Makanan beragaman dan suasana yang asri didukung oleh layanan yang ramah.,santa santap masakan indonesia tengah jakarta makan ragam suasana asri dukung layan ramah,2025-12-08T13:08:06.315Z,4,Google Maps,Positive,Lainnya,No,F&B,No
長い間ジャカルタで過ごしていたのにも関わらず初めて行き、冷房付きのSaungとお食事に大満足でした。夜にも伺いたいです。,saung,2025-12-07T15:07:50.740Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Makanan enak enak suasana sangat nyaman untuk datang bersama keluarga,makan enak enak suasana nyaman keluarga,2025-12-07T08:46:41.952Z,5,Google Maps,Positive,Rasa,No,F&B,No
"tempatnya bersih luas ada mushola, rasa makanan enak semua, cocok untuk kumpul keluarga & teman hangout🥰😍",tempat bersih luas mushola makan enak cocok kumpul keluarga teman hangout,2025-12-07T06:27:15.858Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Nice Ambience, Tasty Food, Will be back again and again and again....",nice ambience tasty will be back again again again,2025-12-07T04:21:14.407Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Meskipun namanya sudah berbeda tapi kualitas makanannya tetap sama 🔥🔥🔥,nama beda kualitas makan,2025-12-06T14:08:07.248Z,5,Google Maps,Positive,Bentuk,No,F&B,No
"Overall semua makananya enak sih menurut aku. Yang favorite rendang,tumis bunga pepaya, ayam goreng dan pisang gorengnya ebak banget. Suasanya juga asri banget dengan danau buatan di tengah.",overall makananya enak favorite rendang tumis bunga pepaya ayam goreng pisang goreng ebak banget suasa asri banget danau buat tengah,2025-12-06T07:50:32.706Z,5,Google Maps,Positive,Rasa,No,F&B,No
enak banget!,enak banget,2025-12-06T07:43:02.851Z,5,Google Maps,Positive,Rasa,No,F&B,No
Kualitas makananya sangat bersih dan enak banget Untuk tempat sangat nyaman Good service,kualitas makananya bersih enak banget nyaman good,2025-12-06T06:34:49.506Z,5,Google Maps,Positive,Bentuk,No,F&B,No
Ada acara kumpul kumpul disini untuk makan malam. Pemandangan cantik dan makanan lumayan enak. Mungkin karena kita group jadi cepat dingin karena dibagi2 langsung supaya kita ga ribet,acara kumpul kumpul makan malam pandang cantik makan lumayan enak group cepat dingin dibagi2 ribet,2025-12-05T12:59:02.576Z,5,Google Maps,Positive,Rasa,No,F&B,No
pengalaman pertama yang gk gagal sama sekali,alam gagal,2025-12-04T14:35:08.898Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Tempat nya bagus Makanan enak Suasana nyaman Pokok.rekomendid dech,bagus makan enak suasana nyaman pokok rekomendid dech,2025-12-02T16:06:36.080Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Makanan super enak. Tadi pesen nasi liwet, pete peda, sama ayam kalasan, wuiiihhh total mantepppp!!! Pegawainya juga ramah. Kebetulan tadi dihandle Mas Rahman Andika, sopan dan helpful. Kalo mau dapet view oke dan bisa ngerokok, coba ambil meja di MDA15. TOP AMANAIAAAA!!!",makan super enak sen nasi liwet pete peda ayam kalas wuiiihhh total mantepppp pegawai ramah dihandle mas rahman andika sopan helpful kalo dapet view oke ngerokok coba ambil meja mda15 top amanaiaaaa,2025-12-02T13:33:11.540Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Salah satu hidden gem untuk makan dan bersantai dengan keluarga, rekan atau siapapun. Makanan juga enak dan fasilitas lengkap dan bersih. Tersedia VIP room.",salah hidden gem makan santa keluarga rekan makan enak fasilitas lengkap bersih sedia vip room,2025-12-02T13:21:57.297Z,5,Google Maps,Positive,Rasa,No,F&B,No
"mewah dan makananya enak, cocok untuk makan bersama keluarga dan acara kantor",mewah makananya enak cocok makan keluarga acara kantor,2025-12-01T13:13:23.532Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Menyenangkan bersama keluarga,tempatnya cukup baik.",senang keluarga tempat,2025-12-01T04:14:39.321Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Sangat memuaskan terbaik👍,muas baik,2025-11-30T15:04:03.598Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Enak enak,enak enak,2025-11-30T10:58:23.083Z,4,Google Maps,Positive,Rasa,No,F&B,No
"suasananya ok, makanan enak terutama soto tangkar dan pisang goreng keju nya, pelayanan yg diberikan oleh mas Adih Suhendar sangat baik, cepat dan ramah",suasana ok makan enak soto tangkar pisang goreng keju layan mas adih suhendar cepat ramah,2025-11-30T09:13:56.691Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Taste wise food was verry good, but in my opinion portions here are too small for its price. Other than that, service, cleanliness, ambience, facilities here are really good.",taste wise was verry good in my opinion portions here too small for its price other than that cleanliness ambience facilities here really good,2025-11-30T06:31:25.896Z,4,Google Maps,Positive,Rasa,No,F&B,No
enak untuk berkumpul bersama keluarga,enak kumpul keluarga,2025-11-29T14:37:29.626Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Terbaik. Servicenya, makanannya. 👍👍",baik servicenya makan,2025-11-29T12:49:48.266Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Bagus banget, makanannya seger tanpa nyegrak rasanya. Terimakasih bu Nadia Risti selaku pramusaji.",bagus banget makan seger nyegrak terimakasih bu nadia risti pramusaji,2025-11-29T06:37:03.035Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Amanaia cocok untuk menjadi tempat merayakan hari spesialmu. Makanan yang disajikan lezat, bersih dan baik penyajiannya. Daripada makan all u can eat mending makan ini",amanaia cocok raya spesial makan saji lezat bersih saji makan all can eat mending makan,2025-11-29T05:12:58.550Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Pelayanan yang diberikan sangat baik dan ramah, makanan nya juga datang cepat dan memiliki rasa yang enak. Saya dibantu oleh mas Adih Suhendar dalam pemesanan dan pelayanan selama makan disini",layan ramah makan cepat milik enak bantu mas adih suhendar mesan layan makan,2025-11-29T04:41:58.371Z,5,Google Maps,Positive,Rasa,No,F&B,No
Enak banget suasana juga nyaman ada playground gratis untuk anak,enak banget suasana nyaman playground gratis anak,2025-11-29T02:13:51.701Z,5,Google Maps,Positive,Rasa,No,F&B,No
Enak,enak,2025-11-28T04:17:07.079Z,5,Google Maps,Positive,Rasa,No,F&B,No
Bagus,bagus,2025-11-27T08:04:01.515Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Perfect resto to have meal with family and friends,perfect resto to have meal with family friends,2025-11-26T22:15:24.467Z,5,Google Maps,Positive,Lainnya,No,F&B,No
nice atmosphere,nice atmosphere,2025-11-25T14:26:47.958Z,5,Google Maps,Positive,Lainnya,No,F&B,No
mantab ges.. adoh2 seko jogja nunut mampir makan siang,mantab ges adoh2 seko jogja nunut mampir makan siang,2025-11-25T04:49:52.021Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Mas Yudistiar,mas yudistiar,2025-11-24T13:19:33.558Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Mantap. Tempat dan Musholanya bersih kamar mandinya wangi,bagus musholanya bersih kamar mandi wangi,2025-11-24T05:45:33.937Z,5,Google Maps,Positive,Rasa,No,F&B,No
Menyenangkan dan ramah,senang ramah,2025-11-23T14:08:05.456Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"All good, bisa ngerayain ulang tahun juga minta surprise in dan staff nya ramah” mau bantu 😊",all good ngerayain ulang surprise in staff ramah bantu,2025-11-23T07:20:04.692Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Overall makanan minuman dan pelayanan nya sudah bagus dari satay udang supnya lezat sekali namun fasilitasnya kurang sedikit saja,overall makan minum layan bagus satay udang sup lezat fasilitas,2025-11-22T12:26:33.164Z,5,Google Maps,Positive,Rasa,No,F&B,No
Service dan suasana OK. Terima kasih Mas Yudistiar 👍,suasana ok terima kasih mas yudistiar,2025-11-22T07:03:54.135Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Sangat cocok untuk kegiatan kantor, kegiatan keluarga, dll... Nongkrong pun juga oke punya, tempatnya luxury dengan harga yg masih terjangkau",cocok giat kantor giat keluarga dll nongkrong oke tempat luxury harga jangkau,2025-11-22T05:16:07.718Z,5,Google Maps,Positive,Harga,No,F&B,No
Waitersnya kang asep,waitersnya kang asep,2025-11-22T03:17:09.239Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Harus dikasih b 1 sih buat pelayannya, ada yg sarkas abis, pelayannya suruh training lagi dah",kasih layan sarkas abis layan suruh training dah,2025-11-20T10:21:26.017Z,2,Google Maps,Negative,Lainnya,No,F&B,No
"Strategic location, nice n good place",strategic location nice good,2025-11-20T10:03:40.515Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Pelayanannya bagus dan ramah, d bantu mas m. Irfan",layan bagus ramah bantu mas irfan,2025-11-20T09:32:03.912Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Good food with good vibes. Will come back for sure,good with good vibes will come back for sure,2025-11-19T12:26:08.331Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Makanan enak bangeet, sebanding sama harganya, jadi ga nyesel Penyajiannya juga cepet, Tempat ramah anak karena baru dateng langsung dikasih kertas + pensil warna.. Mantul",makan enak bangeet banding harga nyesel saji cepet ramah anak dateng kasih kertas pensil warna mantul,2025-11-19T11:58:46.510Z,5,Google Maps,Positive,Rasa,No,F&B,No
Ga ngotak enaknya😭😭😭😭,ngotak enak,2025-11-19T11:53:18.216Z,5,Google Maps,Positive,Rasa,No,F&B,No
Bagus,bagus,2025-11-19T11:37:58.293Z,5,Google Maps,Positive,Lainnya,No,F&B,No
farhan,farhan,2025-11-19T11:33:47.859Z,5,Google Maps,Positive,Lainnya,No,F&B,No
farhan,farhan,2025-11-19T11:30:24.299Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Makanan nya enak semua.. Mushola nya nyaman Bagus semua,makan enak mushola nyaman bagus,2025-11-19T02:05:40.629Z,5,Google Maps,Positive,Rasa,No,F&B,No
So far is so good,so far so good,2025-11-18T09:37:04.823Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Good food good ambience. Love it!,good good ambience love it,2025-11-18T08:00:43.733Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Nice place for family gathering. Beautiful scene, fresh air, large water pond with many fishes add enjoyment during staying.",nice for family gathering beautiful scene fresh air large water pond with many fishes add enjoyment during staying,2025-11-17T21:34:40.639Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Nyaman untuk moment spesial dan makanannya Nusantara banget.. Thanks mas ramdoni,nyaman moment spesial makan nusantara banget terima kasih mas ramdoni,2025-11-17T11:38:37.287Z,5,Google Maps,Positive,Bentuk,No,F&B,No
Mantap,bagus,2025-11-17T11:24:13.539Z,5,Google Maps,Positive,Rasa,No,F&B,No
Begitu masuk loby depan kesannya mewah dan makannya indulita tiada tara,loby kesan mewah makan indulita tiada tara,2025-11-16T11:25:34.317Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"After we visited Amanaia Satrio, 2 days later we visited Amanaia Menteng with the children. They enjoy so much that added another dish bebek goreng & also nasi putih. Food still delicious compare with Amanaia Stario. Serving fast. Which I need to text them to come back for dinner. I think this place is bigger than Satrio but just my opinion. We did have a wonderful meal here.🥰",after we visited amanaia satrio days later we visited amanaia menteng with children they enjoy so much that added another dish bebek goreng also nasi putih still delicious compare with amanaia stario serving fast which need to text them to come back for dinner think this bigger than satrio just my opinion we did have wonderful meal here,2025-11-16T09:09:18.995Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Makanannya enak-enak, suasana nyaman, service cepat.",makan enak enak suasana nyaman cepat,2025-11-16T07:22:45.557Z,5,Google Maps,Positive,Rasa,No,F&B,No
Nyaman untuk kumpul rame-rame,nyaman kumpul rame rame,2025-11-16T04:21:58.056Z,5,Google Maps,Positive,Bentuk,No,F&B,No
"Great food, great atmosphere. The staffs seems a bit uncoordinated.",great great atmosphere staffs seems bit uncoordinated,2025-11-16T00:07:49.770Z,4,Google Maps,Positive,Lainnya,No,F&B,No
Pokoe enjot,pokoe enjot,2025-11-15T12:50:30.606Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Sempit,sempit,2025-11-15T12:44:25.368Z,3,Google Maps,Neutral,Lainnya,No,F&B,No
"View cantik,tempat estetika, makanan enak, namun harga krga bersahabat.",view cantik estetika makan enak harga krga sahabat,2025-11-15T08:22:25.090Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Tempatnya cozy buat kumpul keluarga,ada air terjun jadi denger suara air lebih rileks,makanannya enak semua,saungnya bersih..pelayanannya gercep dan ramah makasih kang asep ependi sudah melayani dengan full senyum dan gercep..pasti balik terus sih kesini",tempat cozy kumpul keluarga air terjun denger suara air rileks makan enak saung bersih layan gercep ramah terima kasih kang asep ependi layan full senyum gercep kesini,2025-11-15T07:15:26.035Z,5,Google Maps,Positive,Rasa,No,F&B,No
"makanan enakk, pelayanan sangat okee, antingku sempet hilang dan sampai dicariin nyebur ke kolam huhu maaf jd ngerepotin 🙏🙏 pokoknya pelayanannya oke bgt",makan enakk layan okee anting sempet hilang dicariin nyebur kolam huhu maaf ngerepotin pokok layan oke banget,2025-11-15T05:59:38.742Z,5,Google Maps,Positive,Rasa,No,F&B,No
"I had dinner at Amanaia Menteng and it was such a great experience. We ordered fried gurame, grilled gurame, grilled prawns, fried calamari, and a few vegetable stir-fries, and everything tasted fresh and flavorful. The fried gurame was perfectly crispy on the outside but still tender inside, while the grilled gurame had a nice smoky aroma with well-balanced seasoning. The grilled prawns were fresh and cooked just right, and the fried calamari was crunchy without being greasy. The stir-fried veggies were also tasty and complemented the seafood really well. The ambiance was warm and comfortable for dinner, and the service was friendly and fast. For the quality and portion sizes, I’d say the price is definitely worth it.",had dinner at amanaia menteng it was such great experience we ordered fried gurame grilled gurame grilled prawns fried calamari few vegetable stir fries everything tasted fresh flavorful fried gurame was perfectly crispy on outside still tender inside while grilled gurame had nice smoky aroma with well balanced seasoning grilled prawns were fresh cooked just right fried calamari was crunchy without being greasy stir fried veggies were also tasty complemented seafood really well ambiance was warm comfortable for dinner was friendly fast for quality portion sizes say price definitely worth it,2025-11-14T15:38:44.570Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Spacious room for dinner, especially for occasion! Thank you Mr. Riki for helping us a lot!",spacious room for dinner especially for occasion thank you mr riki for helping us lot,2025-11-14T12:13:04.892Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Untuk mba jayanah baik sekali, ramah, sopan",mba jayanah ramah sopan,2025-11-14T07:32:26.576Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Menunya bervariasi, recommend, next pasti repeat order",menu variasi recommend next repeat order,2025-11-14T06:29:54.996Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Servis layanananya terbaik. Waiter Yudistiar customer service tip top!,servis layanananya baik waiter yudistiar customer tip top,2025-11-14T05:29:47.142Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"pelayanannya oke bgt, tapi makanannya yg aku pesen hambar semua. Udang balado masa berair.. pete cumi asin jg hambar, cm ada rasa asin dr cuminya.. tumis tauge hambar",layan oke banget makan sen hambar udang balado air pete cumi asin hambar cm asin dr cuminya tumis tauge hambar,2025-11-14T05:07:13.643Z,3,Google Maps,Neutral,Rasa,No,F&B,No
"tempat makan yg cocok utk merayakan ultah atau gathering atau pertemuan lain nya terdapat ruangan vip yg menampung max 30 orang selesai makan bisa bersantai nyanyi karaoke atau menikmati suasana lingkungan ber foto ria pelayan melayani dengan sabar, cepat dan ramah makanan disajikan tertata dengan rapi dan sesuai permintaan waktu penyajian nya",makan cocok raya ultah gathering temu ruang vip tampung max selesai makan santa nyanyi karaoke nikmat suasana lingkung ber foto ria layan layan sabar cepat ramah makan saji tata rapi sesuai minta waktu saji,2025-11-13T12:20:16.397Z,5,Google Maps,Positive,Rasa,No,F&B,No
Ok sambel nya,ok sambel,2025-11-13T06:15:49.238Z,5,Google Maps,Positive,Lainnya,No,F&B,No
pasti repeat kesini lagi. experience yg sangat menyenangkan.,repeat kesini experience senang,2025-11-12T12:27:16.122Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Tempat, fasilitas, pelayanan the best dengan mas riki!",fasilitas layan best mas riki,2025-11-12T12:24:10.704Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Tempat yang nyaman untuk makan bersama keluarga ... menu makanan yang sangat variatif dan cocok di lidah. Di kelilingi dengan danau buatan yang dapat ditelusuri dengan perahu. Layanan yang ramah dan cukup cepat. Tempat parkir yang luas dan nyaman.,nyaman makan keluarga menu makan variatif cocok lidah keliling danau buat telusur perahu layan ramah cepat parkir luas nyaman,2025-11-11T22:25:21.752Z,5,Google Maps,Positive,Bentuk,No,F&B,No
Enak banget adem disini,enak banget adem,2025-11-10T12:08:30.891Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Pelayanan nya ramah dan rasa makanan nya enak , waiters sopan asep Efendi dan Selviyah Kurnia",layan ramah makan enak waiters sopan asep efendi selviyah kurnia,2025-11-09T11:33:14.525Z,5,Google Maps,Positive,Rasa,No,F&B,No
the food is really good and quick. the place also have a great vibe,really good quick also have great vibe,2025-11-09T06:19:07.816Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Saran, sudah ada layanan difabel berupa kursi roda, namun blm ada toilet khusus pelanggan berkursi roda.",saran layan difabel kursi roda toilet langgan kurs roda,2025-11-08T19:23:15.573Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"place so traditional atmosphere, among the big city center of jakarta",so traditional atmosphere among big city center of jakarta,2025-11-08T14:31:09.219Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Over all oke smua makanan & pelayanan nya.. Gurame garang asem nya mantap is the best, asinan mangga nya telalu manis tpi ttp enak, ayam terasinya enak tpi isinya dikit.. 😁",over all oke smua makan layan gurame garang asem bagus best asin mangga talu manis ttp enak ayam terasi enak isi dikit,2025-11-08T12:06:33.302Z,5,Google Maps,Positive,Rasa,No,F&B,No
Makanannya enak. Suasana tenang. Ada playground buat anak. Best family resto.,makan enak suasana tenang playground anak best family resto,2025-11-07T06:06:47.930Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Untuk yang cari suasana nyaman tengah kota , cukup sih, seolah dibawa ke alam pedesaan, untuk makanan standar aja, harga ya sesuai harga resto kebanyakan",cari suasana nyaman tengah kota bawa alam desa makan standar harga sesuai harga resto banyak,2025-11-07T03:57:28.832Z,5,Google Maps,Positive,Harga,No,F&B,No
"Tempat enak, makanan enak, suasana nyaman, pelayanan bagus",enak makan enak suasana nyaman layan bagus,2025-11-06T03:51:52.462Z,5,Google Maps,Positive,Rasa,No,F&B,No
Makan di Amanaia bersama keluarga terasa lebih hangat dgn suasana tepi telaga sambil kasih makan ikan,makan amanaia keluarga hangat suasana tepi telaga kasih makan ikan,2025-11-04T05:39:18.287Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Tempat nyaman, makanan enak jg,,",nyaman makan enak,2025-11-03T11:05:23.858Z,5,Google Maps,Positive,Rasa,No,F&B,No
Untuk waitress Nadia Risti sudah baik dalam pelayanan dan ramah,waitress nadia risti layan ramah,2025-11-03T07:25:59.600Z,5,Google Maps,Positive,Lainnya,No,F&B,No
good job,good job,2025-11-02T14:25:45.189Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Sangat ok dan hangat,ok hangat,2025-11-02T10:33:38.030Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Great ambience, good hospitality, good food. A really great place to go with friends and/or family for various context",great ambience good hospitality good really great to go with friends or family for various context,2025-11-02T06:12:50.603Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Baik dan mengesankan bisa ngajak keluarga makan disini,kesan ngajak keluarga makan,2025-11-02T05:08:20.688Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Kami sekeluarga datang untuk makan siang week end suasana seperti saung dengan kapasitas tempat duduk banyak, ruangan ber AC , makanan enak semua apalagi macam-macam sambel tersedia",keluarga makan siang week end suasana saung kapasitas duduk ruang ber ac makan enak sambel sedia,2025-11-01T10:42:58.564Z,5,Google Maps,Positive,Rasa,No,F&B,No
Good,good,2025-11-01T08:04:21.182Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Mantap,bagus,2025-10-31T18:25:27.764Z,5,Google Maps,Positive,Rasa,No,F&B,No
Waitersnya Santika ramah.,waitersnya santika ramah,2025-10-31T09:59:22.016Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"cool, comfortable and beautiful atmosphere and place in the middle of Jakarta city, delicious food, friendly and fast service from rival",cool comfortable beautiful atmosphere in middle of jakarta city delicious friendly fast from rival,2025-10-31T08:39:23.532Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"ada kids room nya, makanannya enak, suasana asri",kids room makan enak suasana asri,2025-10-31T06:17:31.350Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Very cool restaurant that felt like a resort. They had an extensive menu with so many different options to choose from, and we loved the mix of sambals. Very neat experience all around!",very cool restaurant that felt like resort they had an extensive menu with so many different options to choose from we loved mix of sambals very neat experience all around,2025-10-28T09:19:41.345Z,5,Google Maps,Positive,Lainnya,No,F&B,No
