Review_Text,Review_Text_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
"Pelayannya kurang banyak, dapur kotor menjijikkan, pelayanan lelet (mulai dr kasir, lamaaaaaa bgt jd pergerakan yg antri juga very slow).. antri yg dine in ama yg take away disatukan, mestinya pisah yaaa... Tempat makannya jg jorok, pintu masuk kecil, area antri pun ga ada.. Intinya kalian TIDAK WELL PREPARE.. kalo di Bandung, ruame bgt tapi ga lelet dan ga jorok... Kalo begini mulu manajemennya ya siap² ga long lasting 😑",layan dapur kotor jijik layan lelet dr kasir lamaaaaaa banget gera antri very slow antri dine in ama take away satu mesti pisah yaaa makan jorok pintu area antri inti well prepare kalo bandung ruame banget lelet jorok kalo mulu manajemen long lasting,2026-05-03T06:08:33.797Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"Enakk bangetttt JYUJYURLYYYY, ramah ramah banget Staffnyaaaaa , Yuhuuu😍🥰",enakk bangetttt jyujyurlyyyy ramah ramah banget staffnyaaaaa yuhuuu,2026-02-15T13:36:05.897Z,5,Google Maps,Positive,Rasa,No,F&B,No
Saat sampai di tempat tutup,tutup,2025-01-26T07:25:13.529Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"Makanannya enak, dessertnya oke, pelayanannya baik so far so good. Recomended!!!🤩🫶",makan enak dessertnya oke layan so far so good recomended,2026-03-03T14:17:41.292Z,5,Google Maps,Positive,Rasa,No,F&B,No
Pelayanan lambat. Pegawai cuek. Tidak profesional,layan lambat pegawai cuek profesional,2021-10-10T09:23:09.843Z,1,Google Maps,Negative,Lainnya,No,F&B,No
Makanannya ngak enak. Nasi campurnya ngak ada rasa. Apalagi ayam gorengnya. Ayam negri. Dan ngak ada rasanya. Kuahnya sedikit. Ngak enak. Ngak bisa pakai debit pembayaran. Beli kerupuk satenya. Kuah dikit banget. Dingin. Kerupuknya layu. Pesen es teh 2. Dikasih cuma satu . Yg satu lagi menyusul 30 menit. Pembayaran ribet. Kalau mau tambah pesenan bayar lagi. Bukannya sekalian. Masih enak nasi Padang pinggir jalan yg 15 RB an. Restonya jorok,makan ngak enak nasi campur ngak ayam goreng ayam negri ngak kuah ngak enak ngak pakai debit bayar beli kerupuk sate kuah dikit banget dingin kerupuk layu sen es teh kasih susul bayar ribet sen bayar enak nasi padang pinggir jalan rb an restonya jorok,2026-05-08T09:50:29.657Z,1,Google Maps,Negative,Rasa,No,F&B,No
"Makanannya enak, tapi pelayanan dari waitress nya kurang sopan. Gaada senyum sama sekali sm customers dari dateng sampai balik pas bayar, pls cari karyawan tu yg niat kerja, muka2nya pada asem banget jd makan gamood",makan enak layan waitress sopan gaada senyum sm customers dateng pas bayar pls cari karyawan tu niat muka2nya asem banget makan gamood,2021-06-13T03:54:20.471Z,1,Google Maps,Negative,Rasa,No,F&B,No
Sesuai harga worth it,sesuai harga worth it,2024-06-10T14:19:09.456Z,5,Google Maps,Positive,Harga,No,F&B,No
"This establishment provides a highly enjoyable dining experience for all ages. The ambiance is exceptionally pleasant, contributing to a relaxed atmosphere. The culinary offerings are of a high standard, with delicious and well-prepared dishes. Furthermore, the soothing sound of the waterfall enhances the overall sense of tranquility. This restaurant is an excellent choice for family gatherings or any occasion that calls for a delightful meal in a calming environment.",this establishment provides highly enjoyable ning experience for all ages ambiance exceptionally pleasant contributing to relaxed atmosphere culinary offerings of high standard with delicious well prepared dishes furthermore soothing sound of waterfall enhances overall sense of tranquility this restaurant an excellent choice for family gatherings or any occasion that calls for delightful meal in calming environment,2025-08-16T08:07:45.208Z,5,Google Maps,Positive,Lainnya,No,F&B,No
1. Makanan kurang segar dan menu makanan sudah habis atau tidak tersedia tidak di beri tau 2. Layanan tidak sopan Alasan #menunggu lebih dari 40mnt tapi tiba² pesanan yg di pesan tiba2 di cancel krna menu tidak ada #tidak mendahului yg pesan duluan #tidak rama #pelayanan lemot(sudah jelas² di daftar pesanan tertulis dengan jelas masih tanya satu per satu) Suasanan yang awalnya bagus tapi di buat negatif dengan pelayan yang ada Sungguh mengecewakan,makan segar menu makan habis sedia tau layan sopan alas tunggu 40mnt pesan pesan tiba2 cancel krna menu dahulu pesan duluan rama layan lot daftar pesan tulis suasanan bagus negatif layan sungguh kecewa,2025-01-01T08:39:23.209Z,1,Google Maps,Negative,Rasa,No,F&B,No
Good,good,2025-11-14T17:05:04.677Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Kalau dari tempatnya, tidak terlalu meyakinkan😅 Tapi rasa steaknya enaak banget. Ini sirloin steak cafe de paris kalau tdk salah. Tingkat kematangan medium. Enak banget. Bumbu nya meresap, empuk dan sedikit cairan2 dari butternya itu gurih dan tastyfull banget. Sejauh ini gak ada obat sih emang steak ini. Porsinya banyak dan harganya juga OK. Pelayanan juga cepat. Sangat patut dicoba👍🏼",tempat steaknya enaak banget sirloin steak cafe de paris salah tingkat matang medium enak banget bumbu resap empuk cairan2 butternya gurih tastyfull banget obat emang steak porsi harga ok layan cepat patut coba,2023-05-19T03:16:04.889Z,5,Google Maps,Positive,Rasa,No,F&B,No
Tempat nya bersih,bersih,2026-04-28T04:24:56.051Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Makan malam disini, sebetulnya suasananya nyaman, namun rasa makanannya biasa sekali, tidak authentic. Saya berharap makan masakan yg khas bumbunya, ternyata tidak seperti saya harapkan.",makan malam suasana nyaman makan authentic harap makan masakan khas bumbu harap,2025-01-28T10:32:57.925Z,3,Google Maps,Neutral,Rasa,No,F&B,No
Menu ga lengkap. Pelayanan nya cuek abis. Ngomong mesti teriak teriak. Pelayan ngomong pelan abis Kecewa biasa d karawaci,menu lengkap layan cuek abis ngomong mesti teriak teriak layan ngomong pelan abis kecewa karawaci,2022-07-23T08:40:05.466Z,2,Google Maps,Negative,Lainnya,Yes,F&B,No
Cozy place but bad service,cozy bad,2019-07-13T14:39:50.614Z,2,Google Maps,Negative,Lainnya,No,F&B,No
"First time nyoba cabang TangCity, yang bener aja ga ada menu carbonara udonnya 😒",first time nyoba cabang tangcity bener menu carbonara udonnya,2024-12-25T14:23:38.222Z,3,Google Maps,Neutral,Lainnya,No,F&B,No
Jayanah good,jayanah good,2025-07-07T06:01:43.642Z,4,Google Maps,Positive,Lainnya,No,F&B,No
Makanan enak dan pelayanan cepat @viona,makan enak layan cepat viona,2025-10-15T12:57:09.843Z,5,Google Maps,Positive,Rasa,No,F&B,No
"pelayanannya rere dan maya ramah, makanannya enak joss",layan rere maya ramah makan enak joss,2026-02-13T13:16:41.039Z,5,Google Maps,Positive,Rasa,No,F&B,No
"masa iya pesen aus sirloin tpi dagingnya masih beku, dan harus nunggu 2 smpe 3 jam harusnya kan prepare dulu",iya sen aus sirloin daging beku nunggu smpe prepare,2025-05-10T10:46:35.806Z,1,Google Maps,Negative,Lainnya,No,F&B,No
nako strongnya enak,nako strongnya enak,2025-10-14T10:16:07.471Z,5,Google Maps,Positive,Rasa,No,F&B,No
Tempat yang nyaman buat menikmati makan bersama keluarga. Top! 👍,nyaman nikmat makan keluarga top,2025-12-09T20:48:29.765Z,5,Google Maps,Positive,Rasa,No,F&B,No
Mantap,bagus,2021-11-13T15:30:33.044Z,1,Google Maps,Negative,Rasa,No,F&B,Yes
asik,asik,2026-04-12T15:13:07.996Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Im surprised by the good reviews at this so called Hong Kong restaurant. The cooking does not resemble Cantonese cuisine and the Chinese and English on the menu don’t match what is presented on the plate. The unfriendly boss lady and slow service are another reason to stay away.,im surprised by good reviews at this so called hong kong restaurant cooking does not resemble cantonese cuisine chinese english on menu don match what presented on plate unfriendly boss lady slow another reason to stay away,2024-04-08T14:52:39.855Z,2,Google Maps,Negative,Lainnya,No,F&B,No
"Pesen ayam lengkuas 38k 1 potong paha kecil cenderung hambar rasanya sangat tidak worthed Pesen cumi cabe garam 128k isi lumayan rasa enak better daripada ayam Pesen es teler 48k, esnya banyak isi sedikit Ruangan outdoor banyak nyamuk, pas panggil waitress pertama diabaikan tapi panggil lagi baru disamperin Service lumayan oke, cuma rata² pada kurang senyum aja kecuali satpam sama pelayan bagian depan udh ramah.",sen ayam lengkuas 38k potong paha cenderung hambar worthed sen cumi cabe garam 128k isi lumayan enak better ayam sen es teler 48k es isi ruang outdoor nyamuk pas panggil waitress abai panggil disamperin lumayan oke rata senyum kecuali satpam layan ramah,2026-05-10T04:31:29.069Z,3,Google Maps,Neutral,Rasa,No,F&B,No
"Tempatnya enak menunya banyak, pelayanannya baik, rasa kopi dan makanannya enak2",tempat enak menu layan kopi makan enak2,2026-03-08T13:45:41.463Z,5,Google Maps,Positive,Rasa,No,F&B,No
Tekaptnya enak nyaman dan sejuk cocok buat keluarga,tekaptnya enak nyaman sejuk cocok keluarga,2026-04-05T06:07:20.402Z,5,Google Maps,Positive,Rasa,No,F&B,No
Tempat bersih makanan mantap pelayanan mas kurnia ok,bersih makan bagus layan mas kurnia ok,2026-02-15T04:55:44.375Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Disaat kita mencari kursi yang tinggal 1 (butuh 2) ada kursi yang dipakai untuk naruh tas, saya minta mbak pelayannya buat minta kursi gak ada dibantu, gak ada respon, gak ada negur juga. Management tolong di brief lagi pelayan2nya.",saat cari kursi tinggal butuh kursi pakai naruh tas mbak layan kursi bantu respon negur management tolong brief pelayan2nya,2026-02-15T16:54:12.194Z,3,Google Maps,Neutral,Lainnya,No,F&B,No
"enakkk binggowwwee weeee, i love ituuu",enakkk binggowwwee weeee love ituuu,2026-02-27T13:22:09.526Z,5,Google Maps,Positive,Rasa,No,F&B,No
Sangat sangat buruk,buruk,2021-10-04T13:09:45.908Z,1,Google Maps,Negative,Lainnya,Yes,F&B,No
"Mendapatkan birthday treat disini, sangat mengenyangkan dengan dapat steak, spaghetti dan juga cake. Diiringi lagu zamrud dan staff yang sangat ramah. Untuk rasa steaknya enak, kematangan well done dengan saus cream mushroom, tipe daging yang lembut tetapi berisi. Untuk spaghettinya juga sangat enak. Terima kasih ^^",birthday treat kenyang steak spaghetti cake iring lagu zamrud staff ramah steaknya enak matang well done saus cream mushroom tipe daging lembut isi spaghettinya enak terima kasih,2023-12-07T15:41:30.180Z,5,Google Maps,Positive,Rasa,No,F&B,No
Ini halal atau ga sih?,halal,2020-02-07T05:45:43.241Z,3,Google Maps,Neutral,Lainnya,No,F&B,No
Lamaaaaaaa Keburu laper,lamaaaaaaa keburu laper,2026-05-02T06:07:59.514Z,2,Google Maps,Negative,Lainnya,No,F&B,No
The service is bad and the seller is not friendly and I don't recommend it to you because the taste is predominantly sweet and once again I say the service is very bad and the taste is not recommended,bad seller not friendly don recommend it to you because taste predominantly sweet once again say very bad taste not recommended,2024-12-07T15:15:00.463Z,1,Google Maps,Negative,Rasa,No,F&B,No
nunggu pesanan lama banget tidak ada minum atau cemilan buat teman nunggu🥱,nunggu pesan banget minum cemilan teman nunggu,2024-08-04T06:50:36.957Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"Enak, pelayanan ramah dan harga cukup bersahabat",enak layan ramah harga sahabat,2019-12-22T11:09:39.850Z,4,Google Maps,Positive,Rasa,No,F&B,No
Enak,enak,2026-04-27T11:11:05.040Z,5,Google Maps,Positive,Rasa,No,F&B,No
"pesan Kopi Susu Dingin, datanglah kopi susu dgn memakai gelas wine 😂. ku sedot lah...astaga ..tak terbilang. gelas wine itu kan kecil ya..Kopi + SKM + Es batu.. sudah ku aduk tp hanya SKM nya yg terasa.. kopi nya entahlah...25 rb pulak .. dan itu kopi hitam bubuk ya..bukan dari bean mesin coffee. jd aku kayak minum SUSU KENTAL MANIS dingin .. Temanku pesan kelapa muda 25 rb 😂. atmosphere enak pas tepi danau.. toilet Jorok..apalah kebersihan yg diharap di sumut ini? maklum aja lah. cukup pertama dan terakhir .",pesan kopi susu dingin datang kopi susu pakai gelas wine ku sedot astaga bilang gelas wine kopi skm es batu ku aduk skm kopi rb pulak kopi hitam bubuk bean mesin coffee kayak minum susu kental manis dingin teman pesan kelapa muda rb atmosphere enak pas tepi danau toilet jorok apa bersih harap sumut maklum,2025-05-07T17:38:18.619Z,1,Google Maps,Negative,Rasa,No,F&B,No
"Nasi nya banyak porsi kuli, cocok untuk mahasiswa",nasi porsi kuli cocok mahasiswa,2023-11-01T17:03:22.673Z,5,Google Maps,Positive,Lainnya,No,F&B,No
GK enak . Cuma porsi banyak doang rasa kaya nasi dikecapin doang GK ada nikmatnya.,enak porsi doang kaya nasi dikecapin doang nikmat,2025-01-04T03:53:01.584Z,1,Google Maps,Negative,Rasa,No,F&B,No
Semoga kedepannya bisa lebih meningkatkan segi kebersihannya ya. Sehingga diharapkan tidak ada lagi yang mengalami kejadian tidak menyenangkan seperti saya.,moga depan tingkat segi bersih harap alami jadi senang,2021-05-04T22:06:46.963Z,1,Google Maps,Negative,Lainnya,No,F&B,No
tempat ngisi perut Dan pelepas dahaga..sambil mnikmati indah nya pohon pinus & sedikit melihat danau toba diantara pepohonan yg begitu waaww...,ngisi perut lepas dahaga mnikmati indah pohon pinus danau toba pohon waaww,2022-06-25T15:09:07.578Z,3,Google Maps,Neutral,Rasa,No,F&B,No
"tempat nya enak adem, minuman dan makanannya okee banget cocok buat nongkrong bareng temen",enak adem minum makan okee banget cocok nongkrong bareng temen,2026-02-21T15:31:52.162Z,5,Google Maps,Positive,Rasa,No,F&B,No
"mlm mlm ke nako cuma pengen beli tahunya aja, eh uda pesen, dtunggu lama” malah baru ngabarin kalo menu tsb habis GJLSSSSSS",mlm mlm nako ken beli tahu eh uda sen dtunggu ngabarin kalo menu tsb habis gjlssssss,2026-02-23T18:28:22.544Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"Restoran baru banget. Karangan bunga opening masih terpajang di teras. Review jujur dari pesanan saya : 1. Lontong gulai tunjang. Harga 39rb. Tunjangnya hanya tulang, lemak yg nempel samar aja. Rasa, kurengg medok minang. Nilai :3/5 2. Lontong pical. Kuah kacang kurang wangi. Bumbu cakua ga ada kebaui di kuahnya. Cuma bau cabe dan kacang doang. Masih kurang medok. Nilai 3/5. 3. Soto padang. Enak, ada taburan dendeng paru yg krenyes. Mihunnya banyak. Nilai 4/5. 4. Sate padang. Kuah menggumpal gumpal. Ga estetik. Lontong dari sate, kurang padat. Harusnya untuk lontong sate pakai ketupat, isinya lebih padat dan kenyal. Ini benyek, aseli lontongnya ga enak. Daging sate, kecil kecil dan isinya hanya potongan lemak. Nilai 2/5. Sekian review jujur dari saya. Disclaimer : saya juga sudah pernah makan di Bopet Bagindo di Bandung. Menurut saya cabang Bandung lebih enak, restonya lebih ready semua menu dibanding cabang BSD, meski pun kami datang2 ke restonya jam 06.30 pagi (Bopet cabang Bandung).",restoran banget karang bunga opening pajang teras review jujur pesan lontong gulai tunjang harga 39rb tunjang tulang lemak nempel samar kurengg medok mang nilai lontong pical kuah kacang wangi bumbu cakua bau kuah bau cabe kacang doang medok nilai soto padang enak tabur dendeng paru krenyes mihun nilai sate padang kuah gumpal gumpal estetik lontong sate padat lontong sate pakai ketupat isi padat kenyal benyek aseli lontong enak daging sate isi potong lemak nilai sekian review jujur disclaimer makan bopet bagindo bandung cabang bandung enak restonya ready menu banding cabang bsd datang2 restonya pagi bopet cabang bandung,2026-04-25T10:40:09.661Z,3,Google Maps,Neutral,Rasa,No,F&B,No
tempatnya luas strategis untuk nongkrong santay dan terima kasih sama baristanya sangat murah senyum namanya dani kalo gasalah tadi,tempat luas strategis nongkrong santay terima kasih baristanya murah senyum nama dan kalo gasalah,2025-10-07T08:41:16.844Z,5,Google Maps,Positive,Harga,No,F&B,No
mantap euyy @viona,bagus euyy viona,2025-07-15T04:01:06.230Z,5,Google Maps,Positive,Rasa,No,F&B,No
"pelayanan nya ramah banget, enak enak makanan nya terimakasi kak maya",layan ramah banget enak enak makan terimakasi kak maya,2026-02-05T08:33:54.249Z,5,Google Maps,Positive,Rasa,No,F&B,No
mba mba judes banget pasang muka judes dr awal mau mesen sama pas akhirnya payment mukanya kaya orang kesel ntah kenapa padahal kita ga split payment,mba mba judes banget pasang muka judes dr mesen pas payment muka kaya kesel ntah split payment,2026-02-05T15:32:16.762Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"Kalo gak niat jualan mending gak usah jualan. Dimana mana pelanggan adalah raja, hormati pelanggan bukan malah songong sama pelanggannya. Semoga rezeki bapaknya baik",kalo niat jual mending jual mana langgan raja hormat langgan songong langgan moga rezeki bapak,2024-12-18T07:28:54.658Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"Resto dgn vibes yang bagus dan menyenangkan, pelayanan OK dan cepat, namun, untuk makanan, menurut saya masih banyak room for improvement.",resto vibes bagus senang layan ok cepat makan room for improvement,2025-07-12T23:22:28.821Z,3,Google Maps,Neutral,Lainnya,No,F&B,No
"gausa dibeli, ga banget",gausa beli banget,2024-12-26T15:18:38.829Z,1,Google Maps,Negative,Lainnya,No,F&B,No
Dateng kesana disuruh nunggu diluar 1 jam g dapet juga makanan super b aja servis 0,dateng kesana suruh nunggu luar dapet makan super servis,2026-04-24T02:16:52.153Z,1,Google Maps,Negative,Lainnya,No,F&B,No
Pelayanan kak rubi cepat dan ramah,layan kak rubi cepat ramah,2026-02-14T06:29:59.491Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Rumah makannya bagus. Tapi ada pengunjung yang merokok di area umum yang ada anak-anak juga.,rumah makan bagus unjung rokok area umum anak anak,2021-08-29T07:34:26.256Z,1,Google Maps,Negative,Lainnya,No,F&B,No
Tempatnya nyaman buat nongkrong,tempat nyaman nongkrong,2026-04-06T13:55:46.239Z,5,Google Maps,Positive,Bentuk,No,F&B,No
Biasa ajaa,ajaa,2021-12-27T15:28:20.191Z,2,Google Maps,Negative,Lainnya,No,F&B,No
"Makanan nya enak semua,terutama saus chili fishnyaaa, pelayanannya jugaa ramah baik cepettt dengan mba maya",makan enak saus chili fishnyaaa layan jugaa ramah cepettt mba maya,2026-02-16T10:44:20.006Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Niat hati bukber disini karna ada musolanya. Ternyata pas naik ukuran musolanya wah kecil bgt udah lah disamping toilet bgt. Dan pas wudhu juga kecium bgt bgt bau toiletnya. Saran aja min, buat tempat musolanya yg lebih nyaman dan agak luas lbh proper lagi. Bkn malah disamping toilet seperti itu🙏 smg bisa diperbaharui. klo restonya mah udh pasti cakep estetik👍🏽",niat hati bukber musolanya pas ukur musolanya banget udah samping toilet banget pas wudhu cium banget banget bau toilet saran min musolanya nyaman luas lbh proper bkn samping toilet smg baharu klo restonya cakep estetik,2026-03-08T17:11:51.542Z,3,Google Maps,Neutral,Bentuk,No,F&B,No
"Rasa nya enak, harga masuk akal pelayanan ramah dan cepat @csvio",enak harga akal layan ramah cepat csvio,2025-11-08T05:19:16.414Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Salah satu hidden gem untuk makan dan bersantai dengan keluarga, rekan atau siapapun. Makanan juga enak dan fasilitas lengkap dan bersih. Tersedia VIP room.",salah hidden gem makan santa keluarga rekan makan enak fasilitas lengkap bersih sedia vip room,2025-12-02T13:21:57.297Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Tempatnya lumayan lah,. Tp kurang luas, parkirannya ya gitu deh, pilihan makanan banyak yg kosong tidak sesuai di IG nya sial rasa lumayan lah, sambalnya mantap.",tempat lumayan luas parkir gitu pilih makan kosong sesuai ig sial lumayan sambal bagus,2021-06-29T03:07:57.174Z,3,Google Maps,Neutral,Rasa,No,F&B,No
"Lama bgt restonya, klo org dtg lg nanya jg dicuekin.",banget restonya klo org dtg lg nanya dicuekin,2025-07-02T06:16:02.173Z,1,Google Maps,Negative,Lainnya,No,F&B,No
"tempat nongkrong terpw di depok, kopi nya juga enakk betul",nongkrong terpw depok kopi enakk,2026-02-04T12:03:21.190Z,5,Google Maps,Positive,Rasa,No,F&B,No
"untuk harga 15k emg worth it sih soalnya porsinya bnyk trs rasanya juga lumayan, tapi tolonglah utamain yg dateng duluan. masa nungguin dah hampir sejam malah diduluin sm beberapa org yg baru mesen 10 menit yg lalu, mana pas ditanya ""punya sy udah bu?"" malah jutek bgt jawabnya ""ini tinggal dibungkusin huuu"". iya sy tau mungkin karna cape ibunya jadi kebawa emosi, tapi ga gitu juga bu kalo dagang.",harga 15k emg worth it porsi bnyk trs lumayan tolong utamain dateng duluan nungguin dah jam diduluin sm org mesen pas sy udah bu jutek banget tinggal dibungkusin huuu iya sy tau cape ibu bawa emosi gitu bu kalo dagang,2023-11-26T17:04:25.142Z,1,Google Maps,Negative,Harga,No,F&B,No
"Bad experience this time.. ukuran makanan tidak sesuai dengan harga. Petugas/pelayan sudah saya tanya detail ukuran ikan dan harga, ternyata tidak sesuai dengan kata2 mereka. Sangat mengecewakan..",bad experience this time ukur makan sesuai harga tugas layan detail ukur ikan harga sesuai kata2 kecewa,2018-05-10T11:21:06.398Z,1,Google Maps,Negative,Harga,Yes,F&B,No
#irma,irma,2026-04-03T04:03:43.845Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Tempat nya bersih, tapi banyak lalat kursi nya kotor. Pelayanan buruk, pesan makan tunggu sejam lebih pdhal ga rame. Ud gtu menu ksong ga kasih info, ditunggu2 ga dtang, pas ditnyain baru diksih tau pelayan nya klo ksong. Parah nya menu yg ksong di masukkin lgi ke bon.",bersih lalat kursi kotor layan buruk pesan makan tunggu jam pdhal rame ud gtu menu ksong kasih info ditunggu2 dtang pas ditnyain diksih tau layan klo ksong parah menu ksong masukkin lgi bon,2022-10-22T05:37:22.823Z,1,Google Maps,Negative,Lainnya,Yes,F&B,No
"Kecewa sih makan disini udh mahal , trus baru jam 15.40 lalapan udh habis tp infonya stelah pesanan dihidangkan, Harusnya klo ada yg habis diinfo saat sedang pesan . Minta kompensasi utk ganti sambal sebagai ganti lalapan yg habis . Ribet bgt harus emosi dlu . Jdi kenyang dluan blm makan .",kecewa makan mahal trus lalap habis info stelah pesan hidang klo habis info pesan kompensasi ganti sambal ganti lalap habis ribet banget emosi dlu jdi kenyang dluan makan,2023-07-30T09:35:04.879Z,1,Google Maps,Negative,Harga,Yes,F&B,No
"Ayooo merapat kesini siapa yg lg ultah???? Karena ada free steak dan kue dari double u 🫣🫣🫣 Saat 2024 it gacor bgt freenya! Steak + spagety + kue ultah (mantap) Rasanya jgn diragukan lg, dibanding yg lain kayaknya ini terdebest sihh yaaa!! Tingkat kematangan pas, sausnya enak semuaaaa (tp aku ttp juara mushroom), sayur dan pilihan kentangnya sdh aku coba semua enak-enak!!! Langganan ultah kami bersama keluarga 🫶 sukses terus double u",ayooo rapat kesini lg ultah free steak kue double it gacor banget freenya steak spagety kue ultah bagus jgn ragu lg banding kayak terdebest sihh yaaa tingkat matang pas saus enak semuaaaa ttp juara mushroom sayur pilih kentang coba enak enak langgan ultah keluarga sukses double,2026-01-26T21:22:04.146Z,5,Google Maps,Positive,Rasa,No,F&B,No
Masakan nya enak Pelayanan Mba Maya ok 👍,masakan enak layan mba maya ok,2026-05-12T08:18:03.684Z,5,Google Maps,Positive,Rasa,No,F&B,No
Enak sesuai sama harganya,enak sesuai harga,2026-01-03T14:26:02.818Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Pelayanannya kurang,menunggu kariyawannya 7 menit baru datang,orderan menulis sendiri,lantainya kotor sampah banyak tidak di bersihkan,tempatnya mantap kayunya bagus,gelas air putihnya retak,makanannya enakk....",layan tunggu kariyawannya order tulis lantai kotor sampah sih tempat bagus kayu bagus gelas air putih retak makan enakk,2020-02-02T11:33:07.117Z,3,Google Maps,Neutral,Rasa,No,F&B,No
Pelayanan nya tidak memuaskan. Sudah menunggu lama makanan tidak datang setelah ditanyakan ternyata data order belum di save. Jadi kami kecewa.,layan muas tunggu makan data order save kecewa,2021-04-02T10:34:13.904Z,1,Google Maps,Negative,Lainnya,Yes,F&B,No
Pelayanan tidak ramah terutama kasir jutek dan saat saya tanya jawabnya ketus...tidak recomen makan dsini..,layan ramah kasir jutek ketus recomen makan dsini,2025-07-02T05:12:21.135Z,1,Google Maps,Negative,Lainnya,No,F&B,No
#viona,viona,2025-08-09T07:59:33.022Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Makanan nya enak, pelayanan nya kak Nadia Risti cepet dan ramah, tempatnya nyaman untuk pengguna kursi roda",makan enak layan kak nadia risti cepet ramah tempat nyaman guna kursi roda,2025-08-23T09:50:45.366Z,5,Google Maps,Positive,Rasa,No,F&B,No
ENAAAKK bgttt nasi goreng siantarnyaaa!!🤍,enaaakk bgttt nasi goreng siantarnyaaa,2026-03-05T11:42:09.133Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Good,good,2026-05-13T14:54:21.098Z,5,Google Maps,Positive,Lainnya,No,F&B,No
"Klo malem pintu masuk lokasinya gelap, kadang dijadiin tongkrongan orang2 berkaos hitam. Entah mo ngapain tapi tiap orang mau masuk dipelototin. ...... . Pelayanannya jg kurang oke. Cukup sekali aja deh ke tempat ini. Makasih.",klo malem pintu lokasi gelap kadang dijadiin tongkrong orang2 kaos hitam mo ngapain dipelototin layan oke terima kasih,2025-11-08T15:31:28.536Z,2,Google Maps,Negative,Rasa,No,F&B,No
"Tidak rekomendasi untuk acara bukber rame rame, gw kmrn 40org lebih.. udah kasih detail menu perkeluarga dan udah minta disusun menu nya perkeluarga krn kita udah atur utk duduk nya jg, tapi eh malah makanan nya diacak acak smua, kmi dibikin repot kewalahan karna harus nyari menu masing2 krn kita gatau ini ayam apa bebek atau apa, mana pelayan lambat yg mau bantu cuma 1 org pula, sampe udah buka jg masih ngatur2 makanan, sya selaku panitia jadi tidak enak sm yg lain, mana makanan udah dingin, katanya ada air refill galon nyatanya tidak ada, sekelas restoran gini jg ga sedian takjil kecil2an jg hadeh udah mahal mahal lg, banyak lalat nya pula, sya harus talangin pula krn katanya bnyk tambahan pdhl minuman atau makanan kita emg blm dtg, trauma sih bukber kyak gini, mending prasmanan kondangan",rekomendasi acara bukber rame rame gw kmrn 40org udah kasih detail menu keluarga udah susun menu keluarga udah atur duduk eh makan acak acak smua kmi bikin repot kewalahan nyari menu masing2 gatau ayam bebek layan lambat bantu org sampe udah buka ngatur2 makan sya panitia enak sm makan udah dingin air refill galon kelas restoran gin dian takjil kecil2an hadeh udah mahal mahal lg lalat sya talangin bnyk tambah pdhl minum makan emg dtg trauma bukber kyak gin mending prasmanan kondangan,2022-05-02T13:25:45.382Z,1,Google Maps,Negative,Rasa,No,F&B,No
Keren tempatnya apalagi pelayanan nya ramah #bayu keren💪💪💪👍👍👍👍,bagus tempat layan ramah bayu bagus,2025-09-15T10:35:08.506Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Bnyak jasa👍,bnyak jasa,2022-01-20T16:43:58.920Z,5,Google Maps,Positive,Lainnya,No,F&B,No
Serloinnya mantips rasa dan aromanya cocok di lidahku,serloinnya mantips aroma cocok lidah,2025-12-04T11:53:18.639Z,5,Google Maps,Positive,Rasa,No,F&B,No
"Suasana nyaman dan seru. Ada rumah burung sebagai spot foto khas cafe. Pioner cafe kekinian di sekitar area ini. Hanya kurang tempat parkir yg kadang harus numpang parkir di rumah makan sebelah. Untuk pelayanan, kadang ramah, kadang ketus. Mungkin ini yg juga perlu perbaikan. Untuk rasa dan harga sudah lumayan pas.",suasana nyaman seru rumah burung spot foto khas cafe pioner cafe kini area parkir kadang numpang parkir rumah makan belah layan kadang ramah kadang ketus baik harga lumayan pas,2020-09-20T16:57:13.917Z,3,Google Maps,Neutral,Rasa,No,F&B,No
